fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
ewma_10,0.017892909586315727,8.96011002451742,20.634661913001395,1.6509600023364546,4.599798861919495e-30,2.4227595921389624,0.9912279908959385,0.6363860255847573,4.050373608619658,OXYGEN_SHAKE_MORNING_BREATH
holt,0.016436844292021226,12.005703101421016,23.661750004134717,1.8935806633736063,9.268614685067874e-30,1.649713440282813,0.9555827695405898,0.5962002008695181,3.201496410692921,OXYGEN_SHAKE_MORNING_BREATH
rangemid_500,0.017158550450774312,182.12275672793385,96.87774608460846,7.7082935839737825,0.00489840920738674,2.0328776919005804,0.602234105414403,-0.3669042321898515,2.268207565125132,OXYGEN_SHAKE_MORNING_BREATH
mean_50,0.014585418908861041,20.34564787047639,30.504634871337128,2.4400918706883505,7.823351653566567e-26,0.6667648915405355,0.889387909834751,0.5056802777591729,2.0618330791344595,OXYGEN_SHAKE_MORNING_BREATH
quad_2000,0.016146289997402384,176.31696452578836,88.43598511167701,7.03634413020397,0.0020277910156876813,1.495453957387025,0.6065385007098447,-0.25560768039882503,1.8463847776980449,OXYGEN_SHAKE_MORNING_BREATH
ewma_25,0.013981968760866024,21.684338949846765,31.529913030139276,2.520036589145392,1.2815454820354778e-20,0.34638446864844263,0.8812612621719439,0.49243884799350307,1.7200845788138897,OXYGEN_SHAKE_MORNING_BREATH
microprice_ewma25,0.013962345740907956,21.686069424477843,31.528929848783008,2.519958069038987,1.2806565261115019e-20,0.3359663231670404,0.8812510706676818,0.49245185346145925,1.7096692472961814,OXYGEN_SHAKE_MORNING_BREATH
quad_500,0.014057353294236102,49.76989578310291,46.84069000865614,3.746428418259978,5.658588084950598e-13,0.3864072091529793,0.7736269521103915,0.28930871527387564,1.4493428765372462,OXYGEN_SHAKE_MORNING_BREATH
linreg_200,0.01317098391073842,31.971959968819462,38.09746709077478,3.048164204180658,1.0061194199211806e-20,-0.08417913317721772,0.8312961008857147,0.4049638420547686,1.1520808097632655,OXYGEN_SHAKE_MORNING_BREATH
median_50,0.01279633913019053,21.722840971024397,31.074991199119914,2.4851723435164033,2.1052161756652894e-27,-0.28308347287296176,0.8810346908993113,0.4982134941332276,1.096164712159577,OXYGEN_SHAKE_MORNING_BREATH
mean_500,0.01453686426954361,197.01100332937,96.66301320743074,7.69173546664487,0.004594764751136001,0.6409865303460327,0.5917909216086774,-0.36416167268255484,0.8686157792721553,OXYGEN_SHAKE_MORNING_BREATH
ewma_200,0.014349539780514444,182.20675140129063,94.0223891025727,7.471721986116787,0.004096576612765101,0.5415332462386192,0.6021728385587506,-0.3277203278865427,0.8159857569108272,OXYGEN_SHAKE_MORNING_BREATH
mean_100,0.012139581424542991,39.65797321003768,42.351934217196714,3.383784503676649,5.53688373398058e-15,-0.631765650136653,0.8033012978923904,0.349374270792506,0.5209099185482433,OXYGEN_SHAKE_MORNING_BREATH
median_1000,0.015291636379870119,478.3381883037013,148.0687177367737,11.761230644731139,0.11509974061260816,1.041705974523816,0.47367480303415826,-1.0382016295724767,0.47717914798549743,OXYGEN_SHAKE_MORNING_BREATH
median_100,0.011987491906603838,42.50428472788623,42.79963549729973,3.419555121569849,1.1968937809601454e-18,-0.7125121778103899,0.7942611309614319,0.3434495001053475,0.42519845325638955,OXYGEN_SHAKE_MORNING_BREATH
ewma_100,0.012416840372587593,85.6118357850064,63.4220622579247,5.052917281875972,2.030338521953487e-06,-0.48456485928378573,0.7022652702869732,0.07291192432767946,0.2906123353308669,OXYGEN_SHAKE_MORNING_BREATH
microprice_ewma100,0.012416153917595311,85.61020693229653,63.42037953815094,5.052786433426,2.0288298116628107e-06,-0.4849293081806072,0.7022677828930206,0.0729335970609593,0.2902720717733727,OXYGEN_SHAKE_MORNING_BREATH
lattice_2,0.014731214332305686,,7.822808138313832,0.6263146205005116,0.0,0.7441697932944293,-1.4703615957180545,0.8061004247365814,0.07990862231295626,OXYGEN_SHAKE_MORNING_BREATH
mean_1000,0.014414820444527614,447.65721355661117,146.24711291867436,11.608998665177992,0.11687785103288426,0.5761916961747169,0.48251226144793463,-1.0129870925242908,0.045716865098360815,OXYGEN_SHAKE_MORNING_BREATH
ewma_50,0.01114191540501082,42.532725900946794,44.20144451302586,3.5286172889686793,2.2946036225875366e-12,-1.1614409883643055,0.7941738158734891,0.3253852795092197,-0.041881892981596724,OXYGEN_SHAKE_MORNING_BREATH
median_500,0.012846145353419963,210.97558010304746,97.44062643889389,7.7559417064462846,0.005265777383509395,-0.25664062765381473,0.5826860901898966,-0.3747963016018503,-0.048750839065768437,OXYGEN_SHAKE_MORNING_BREATH
lattice_1,0.01430517098157864,,7.813907508250825,0.625589567995261,0.0,0.5179772083231483,-1.4703615957180545,0.8062205168703708,-0.1461638705245354,OXYGEN_SHAKE_MORNING_BREATH
lattice_5,0.014250748280071154,,7.872010453545355,0.6302478262569846,0.0,0.4890834079291471,-1.4703615957180545,0.8054489587137665,-0.17582922907514087,OXYGEN_SHAKE_MORNING_BREATH
ar1_dx,0.013909992111052307,,7.806796032577456,0.6250182240721255,0.0,0.30817102287783205,-1.4703615957180545,0.8063151498939933,-0.3558754229462291,OXYGEN_SHAKE_MORNING_BREATH
ofi_lag1,0.013819540031480889,,7.806114184605841,0.6249657552369936,0.0,0.2601487038828924,-1.4703615957180545,0.8063238404292619,-0.40388905140590015,OXYGEN_SHAKE_MORNING_BREATH
rangemid_1000,0.013521427699198396,423.73638222223417,145.46809338058807,11.542794400305414,0.15107276703213113,0.10187654933401026,0.48983242246694914,-1.0020215260626475,-0.4103125542616881,OXYGEN_SHAKE_MORNING_BREATH
kalman_mle,0.013774966560741468,,7.805903106014208,0.6249488141301147,0.0,0.23648400274277137,-1.4703615957180545,0.8063266464242197,-0.4275509465510635,OXYGEN_SHAKE_MORNING_BREATH
ar3_dx,0.01373231139177556,,7.807464584540748,0.6250769717559881,0.0,0.2138377557955519,-1.4703615957180545,0.8063054193783974,-0.4502184205441051,OXYGEN_SHAKE_MORNING_BREATH
mid_anchor,0.013704111873709549,,7.805757103210321,0.6249366496265011,0.0,0.19886622326157266,-1.4703615957180545,0.8063286612592624,-0.46516671119721953,OXYGEN_SHAKE_MORNING_BREATH
ar2_dx,0.013664127383402848,,7.807191640438084,0.625053053482536,0.0,0.17763787829198696,-1.4703615957180545,0.8063093810176919,-0.4864143364083756,OXYGEN_SHAKE_MORNING_BREATH
microprice_raw,0.01361032927885515,,7.794697709328053,0.6240412119989867,0.0,0.14907568546951258,-1.4703615957180545,0.8064769746773732,-0.5148089355711687,OXYGEN_SHAKE_MORNING_BREATH
markov_20,0.013531996835923446,,7.818377030816954,0.6259378724054434,0.0,0.10748785708631824,-1.4703615957180545,0.806162826400337,-0.5567109122313992,OXYGEN_SHAKE_MORNING_BREATH
markov_50,0.01348474832224962,,7.825553340850464,0.6264987754743507,0.0,0.08240293691165616,-1.4703615957180545,0.8060699227196982,-0.5818887360867001,OXYGEN_SHAKE_MORNING_BREATH
markov_10,0.013434948979942476,,7.81367903679075,0.6255646552607115,0.0,0.05596374487380342,-1.4703615957180545,0.8062246432245712,-0.6081732076196797,OXYGEN_SHAKE_MORNING_BREATH
ewma_500,0.01351058757707072,495.1599380919081,161.7851781885456,12.803453631442455,0.16065582508698395,0.0961213715069673,0.46906657963901105,-1.2108274483264727,-0.6456394971804944,OXYGEN_SHAKE_MORNING_BREATH
ar5_dx,0.013111035862347669,,7.809460184329925,0.6252385135624827,0.0,-0.11600642025105043,-1.4703615957180545,0.8062786628330469,-0.780089353136058,OXYGEN_SHAKE_MORNING_BREATH
linreg_500,0.009914875122716531,74.59185480233589,57.86888510619103,4.634321500811382,6.900340098882279e-09,-1.8128944445499244,0.7204470080958654,0.14224491770298173,-0.9502025187510773,OXYGEN_SHAKE_MORNING_BREATH
median_200,0.009822434522703883,83.52035168745144,60.67047760151016,4.844209912305333,8.823773061360177e-08,-1.8619724978453818,0.7055310751456959,0.10748061165418905,-1.0489608110454969,OXYGEN_SHAKE_MORNING_BREATH
rangemid_200,0.00934146422621128,68.59781210102365,58.53583759250925,4.672634462837309,1.0030859514215876e-07,-2.1173265937898704,0.731484662274495,0.1358990526405673,-1.2499428788748081,OXYGEN_SHAKE_MORNING_BREATH
mean_200,0.009183353490197131,77.37952896924565,59.54835888861386,4.753512453858848,1.1067071215362476e-07,-2.2012698733404643,0.7156086812910901,0.12250304276812467,-1.3631581492812495,OXYGEN_SHAKE_MORNING_BREATH
median_2000,0.013346249365757682,1501.2464600877897,233.59403405590558,18.490986972607516,0.42401759251876736,0.008871835132280655,0.3210588525800606,-2.1528668316712394,-1.822936143958898,OXYGEN_SHAKE_MORNING_BREATH
mean_2000,0.01290323746203003,1135.6424436066054,232.36659338649116,18.396620099675545,0.3895841493424571,-0.22632960037000735,0.3583184096622503,-2.1372366268965983,-2.0052478176043556,OXYGEN_SHAKE_MORNING_BREATH
linreg_2000,0.008957345319683249,349.8144788644359,125.39603975867007,9.992887013366568,0.04436338342822707,-2.3212608841752216,0.5153787805569389,-0.7453067586140436,-2.551188862232326,OXYGEN_SHAKE_MORNING_BREATH
ewma_1000,0.01125162570780851,844.8787976142712,234.56335347416444,18.496408308339188,0.29965877425039134,-1.103194199755956,0.3977924275066451,-2.153764780125028,-2.859166552374339,OXYGEN_SHAKE_MORNING_BREATH
mean_5000,0.013281413873526219,1322.381521254262,355.87743263329384,28.026853362421924,0.42582654727174385,-0.025550266657815634,0.33799587495647576,-3.7323145737180052,-3.419868965419345,OXYGEN_SHAKE_MORNING_BREATH
