fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
quad_500,0.021408795766450738,43.36329969508518,51.549051187626084,6.254717947021272,2.553429611774101e-14,3.4309812747042816,0.524134608273261,0.3350269043864913,4.290142787364034,ROBOT_MOPPING
ewma_10,0.015760412392425514,8.9995574984377,24.252999111489075,2.9397682750602305,1.0465933980938613e-30,1.917424017565119,0.7402332475647883,0.6359769404964535,3.293634205626361,ROBOT_MOPPING
holt,0.015298091503043062,11.991498743373327,27.60525322189325,3.3467798426330155,9.202822528346597e-30,1.7935391657560644,0.7022670517558413,0.59902610923821,3.0948323267501157,ROBOT_MOPPING
microprice_ewma25,0.014054039135505136,21.83925282526957,37.11552928635577,4.4997317212561985,1.0206765355805993e-22,1.4601792706386165,0.6204346951812995,0.4943545625056678,2.574968528325584,ROBOT_MOPPING
ewma_25,0.014032791791156799,21.83883366707,37.11746388902935,4.499964461899704,1.0181048713927737e-22,1.4544857703742318,0.6204373571516881,0.4943334329827494,2.569256560508669,ROBOT_MOPPING
linreg_200,0.0142563236778459,31.511155689329417,44.36810220646349,5.3836356008768025,4.111252586768061e-18,1.5143840256619556,0.5692188799022683,0.41410872748151467,2.4977116330457387,ROBOT_MOPPING
mean_50,0.01268924466257124,20.55897051599397,35.903013697319736,4.3519063210082045,1.647288283961171e-24,1.0944649693551973,0.6288021568156273,0.5077749953764586,2.2310421215472833,ROBOT_MOPPING
median_50,0.01219460738482168,21.81515976585839,36.486738440094015,4.422905533393413,8.192908831456794e-27,0.9619205240131514,0.6205877836182742,0.5013292819733749,2.0838375896048005,ROBOT_MOPPING
median_100,0.01250855266054168,42.57310840548259,50.4829398089809,6.1226976981154,5.837309010188504e-15,1.0460462143116724,0.5267414121730609,0.3470124554829471,1.9198000819676806,ROBOT_MOPPING
mean_100,0.01241056147306907,39.802480386491254,49.82751757850785,6.0425883364421,1.0691817785837857e-15,1.0197882103636937,0.5362704868120521,0.3542852401928469,1.9103439373685926,ROBOT_MOPPING
ar5_dx,0.007609240001296808,0.1468064749080771,9.098702638473622,1.1029196962123817,0.0,-0.26678787278206434,1.0543371482943578,0.8027365298828498,1.5902858053951432,ROBOT_MOPPING
ar3_dx,0.007521365062241556,0.14399930101476283,9.097319740702847,1.1027546960731676,0.0,-0.29033509734535656,1.054692627679764,0.80275150953647,1.5671090398708774,ROBOT_MOPPING
ar2_dx,0.0074387292146582944,0.14607400864495756,9.097053507806937,1.1027247716302462,0.0,-0.3124784397014473,1.0544298183405856,0.8027542262480551,1.5447056048871934,ROBOT_MOPPING
kalman_mle,0.00739287408720842,0.14519550129168057,9.096945705256935,1.1027070818145444,0.0,-0.3247659131842075,1.0545410433375866,0.8027558322304081,1.5325309623837873,ROBOT_MOPPING
ar1_dx,0.007285543437868418,0.1432465625896147,9.09715603807582,1.1027354178586548,0.0,-0.35352654653092225,1.0547880971268457,0.8027532597227256,1.504014810318649,ROBOT_MOPPING
ewma_50,0.009977302264022533,43.376763739430785,52.69801278316844,6.389855912103416,5.1654516555402305e-14,0.36776498699517335,0.5240905944638743,0.32275830923547094,1.2146138906945185,ROBOT_MOPPING
median_200,0.008397677490933585,84.56989699489604,71.94437346859686,8.724776933805511,2.1154423831016148e-08,-0.05551586710906594,0.4288514134833929,0.11078086301998775,0.4841164093943147,ROBOT_MOPPING
mean_200,0.007846162379741556,77.92380278858218,70.84541412935044,8.591834534519169,1.0288467955071534e-08,-0.2033014623300463,0.4405784118933341,0.12285013218693154,0.3601270817502193,ROBOT_MOPPING
linreg_500,0.007300275914314392,77.03830665562931,69.19456467978716,8.387144583882776,8.007723803626895e-09,-0.34957878924111474,0.4422149631278922,0.14143305323590388,0.23406922712268136,ROBOT_MOPPING
rangemid_200,0.0054692015306791325,70.31004477672192,70.29430932093209,8.523235655403774,9.086345830182956e-09,-0.8402388132149743,0.4552926122182413,0.12907792964687553,-0.25586827134985746,ROBOT_MOPPING
microprice_ewma100,0.005551962656941298,88.96413842545465,76.50080197097051,9.277097047432171,1.9733167390690914e-07,-0.8180619008192699,0.42158790447501343,0.060638093268111065,-0.3358359030761454,ROBOT_MOPPING
ewma_100,0.005548467548444557,88.96849915859792,76.50168014029914,9.277193985162599,1.974646376762187e-07,-0.8189984602699011,0.42158087403153666,0.06062929270811482,-0.33678829353024964,ROBOT_MOPPING
rangemid_500,0.006183700118091327,186.7092206733546,116.082112620012,14.081027311913175,0.002140536602970887,-0.6487796910940299,0.31490968388732427,-0.3754900925664667,-0.7093600997731724,ROBOT_MOPPING
quad_2000,0.006385537720988037,233.53591458740155,125.6599055157408,15.201066830238869,0.004270688149360564,-0.5946946992656188,0.2826060059400777,-0.4771736675346792,-0.7892623608602203,ROBOT_MOPPING
mean_500,0.005444446240296325,213.3229142394216,118.03128798109312,14.312647681966837,0.003374633172189341,-0.8468723129139837,0.2956781851102483,-0.39651791067213826,-0.9477120384758736,ROBOT_MOPPING
linreg_2000,0.007089000087674043,429.7323030908185,157.43092708898416,19.060474535877475,0.09626667057629712,-0.4061928749882178,0.19443625176662818,-0.8275527089419343,-1.039309332163524,ROBOT_MOPPING
median_500,0.004504953934179888,240.51349149534047,120.60871810931093,14.624390549624815,0.007361018723165136,-1.0986214070863212,0.27835377479357104,-0.4248197060424404,-1.2450873383351906,ROBOT_MOPPING
