fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
lattice_2,0.009748736594273144,0.12728836685685263,8.880545212021202,0.611933609372842,0.0,0.9420988472715748,1.3384698494182046,0.9372086286930414,3.217777325382821,UV_VISOR_RED
ofi_lag1,0.009693259598462735,0.13170756561854072,8.866168080222725,0.6109472329131493,0.0,0.9230995306170281,1.3368770087629038,0.9374039693207027,3.1973805087006344,UV_VISOR_RED
mid_anchor,0.009642981450454703,0.13171173123901095,8.866044344434442,0.61093914677182,0.0,0.905880673668225,1.3368755102572827,0.9374055706889299,3.1801617546144376,UV_VISOR_RED
markov_10,0.009562440165655835,0.13473435916242793,8.869993139190152,0.6112098737752469,0.0,0.8782975403117026,1.3357896267277543,0.9373519562882062,3.1514391233276635,UV_VISOR_RED
markov_50,0.009535645775669262,0.13277548442388287,8.885286540287256,0.6122909524880573,0.0,0.8691212124935911,1.336493024979117,0.9371378609575275,3.1427520984302353,UV_VISOR_RED
lattice_1,0.009441747530876472,0.1267628019840982,8.873244826982699,0.6114304884655132,0.0,0.8369636945879503,1.338659697520111,0.9373082660605611,3.1129316581686224,UV_VISOR_RED
microprice_raw,0.00942814100979286,0.1395757839905077,8.852870427653219,0.6100200807513265,0.0,0.8323038423580681,1.3340563502131721,0.9375875812504566,3.103947773821697,UV_VISOR_RED
kalman_mle,0.00944365243649173,0.16075252571495505,8.867650986467508,0.6110466516895751,0.0,0.8376160713876063,1.326560424453345,0.9373842805639431,3.1015607764048942,UV_VISOR_RED
markov_20,0.009379885829297316,0.13593977031816656,8.87379998926622,0.6114794030619495,0.0,0.8157777951007444,1.3353573875513673,0.9372985790816437,3.0884337617337554,UV_VISOR_RED
ar1_dx,0.009350531496489959,0.18186311867731597,8.869626729479378,0.6111816292760791,0.0,0.8057247585935786,1.3192228108019595,0.9373575497896947,3.0623051191852326,UV_VISOR_RED
