fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
ewma_10,0.01166026470489726,9.382461158357973,21.46937214422155,2.385485793802394,1.0116702496383591e-30,0.1569237102621709,0.38343741127942027,0.7143155836142709,1.254676705155862,TRANSLATOR_ECLIPSE_CHARCOAL
markov_20,0.005910261937581918,0.11085006969732737,7.926375711457686,0.8807084123841873,0.0,-0.9849385754874217,1.040918385821058,0.9895025201585999,1.045482330492236,TRANSLATOR_ECLIPSE_CHARCOAL
ofi_lag1,0.005693368564826526,0.07938608548671042,7.911235843903778,0.8790262048781976,0.0,-1.0280102699544564,1.049370975432553,0.9898101547203109,1.0111708601984075,TRANSLATOR_ECLIPSE_CHARCOAL
markov_50,0.005742039614972693,0.12107980543087882,7.939496197332669,0.8821662441480744,0.0,-1.0183449465070238,1.0382217391620512,0.9892359184259749,1.0091127110810023,TRANSLATOR_ECLIPSE_CHARCOAL
microprice_raw,0.005700168426043709,0.09464289891459332,7.9116773644952705,0.8790752627216967,0.0,-1.026659921896127,1.0452419955252557,0.9898011832419826,1.0083832568711113,TRANSLATOR_ECLIPSE_CHARCOAL
ar5_dx,0.005771083039014781,0.14842329087637876,7.9189867507888625,0.879887416754318,0.0,-1.0125773683153743,1.0311328001034112,0.9896526601561103,1.0082080919441472,TRANSLATOR_ECLIPSE_CHARCOAL
mid_anchor,0.0055820250926769,0.07693548625342068,7.911042554255426,0.8790047282506028,0.0,-1.050121374375964,1.0500396211801994,0.9898140822696135,0.9897323290738489,TRANSLATOR_ECLIPSE_CHARCOAL
markov_10,0.005600991031862735,0.10238928475227974,7.9199603853705405,0.8799955983745045,0.0,-1.046355029985101,1.0431675518857613,0.9896328763867521,0.9864453982874124,TRANSLATOR_ECLIPSE_CHARCOAL
ar2_dx,0.005648404253203798,0.15088259381592026,7.917004731466435,0.8796671923851594,0.0,-1.0369394920304063,1.0305035075712714,0.9896929338007368,0.9832569493416019,TRANSLATOR_ECLIPSE_CHARCOAL
kalman_mle,0.005614734940562041,0.12882841277303989,7.91193289655587,0.8791036551728744,0.0,-1.0436257006895169,1.0361954673493587,0.98979599095789,0.9823657576177318,TRANSLATOR_ECLIPSE_CHARCOAL
ar3_dx,0.005593032818290821,0.15036778485269806,7.917916698220692,0.8797685220245213,0.0,-1.04793540904011,1.0306351268080935,0.9896744030908913,0.9723741208588748,TRANSLATOR_ECLIPSE_CHARCOAL
ar1_dx,0.005573045734185894,0.15057217194519157,7.9140073755776505,0.8793341528419611,0.0,-1.0519045371371,1.0305828648935793,0.9897538385782624,0.9684321663347416,TRANSLATOR_ECLIPSE_CHARCOAL
lattice_2,0.005406407908084228,0.09632193482440057,7.92579308180818,0.8806436757564646,0.0,-1.0849962514726796,1.0447911146682176,0.989514358902646,0.949309222098184,TRANSLATOR_ECLIPSE_CHARCOAL
lattice_1,0.005375987952479055,0.08974524491690371,7.92014298679868,0.8800158874220756,0.0,-1.091037187702688,1.0465611515092312,0.9896291660167562,0.9451531298232994,TRANSLATOR_ECLIPSE_CHARCOAL
microprice_ewma25,0.011547862810270634,22.7196469173598,32.777171751300116,3.6419079723666794,2.5023788202977633e-22,0.13460241938375467,0.14039345290269842,0.48454673235761686,0.7595426046440699,TRANSLATOR_ECLIPSE_CHARCOAL
ewma_25,0.011543264778516596,22.717741130351996,32.77752518695816,3.641947242995351,2.4842123613606016e-22,0.13368932085822702,0.1404170898141452,0.48453955072122745,0.7586459613935996,TRANSLATOR_ECLIPSE_CHARCOAL
ewma_50,0.013223721529130478,43.343955161386404,44.75513232978645,4.972792481087383,4.69707454464416e-14,0.46740223614004095,-0.043664400638160086,0.24116054422659727,0.6648983797284782,TRANSLATOR_ECLIPSE_CHARCOAL
microprice_ewma100,0.015650726430090356,79.05527181049459,60.358220839175125,6.70646898213057,2.499545517640575e-08,0.9493681543980983,-0.21744615357722916,-0.07588643639144428,0.6560355644294248,TRANSLATOR_ECLIPSE_CHARCOAL
