product,fv_id,family,fold,spread_p50,ic_spearman,ic_pvalue,half_life,adf_p,mean_abs_res,std_res,n_ok,res_to_spread
SLEEP_POD_NYLON,mean_50,rolling_mean,A,8.0,-0.0002483004297125844,0.9801930031282617,22.126109448993216,2.4342006620575869e-23,30.169444,37.4340863722036,10000,3.7711805
SLEEP_POD_NYLON,mean_50,rolling_mean,B,9.0,0.0027651854158383194,0.7821865799581988,22.113888521529603,3.508322804582397e-27,33.05540154015401,41.049565115016165,9999,3.6728223933504456
SLEEP_POD_NYLON,mean_100,rolling_mean,A,8.0,-0.001931622975499985,0.8468506339420335,46.19826524740397,4.009284476877675e-15,43.04416950000001,53.6244493530605,10000,5.380521187500001
SLEEP_POD_NYLON,mean_100,rolling_mean,B,9.0,0.012670377446516614,0.20520290649373688,40.7492728178103,1.6249868659492148e-15,44.218762876287634,55.275068325177344,9999,4.913195875143071
SLEEP_POD_NYLON,mean_200,rolling_mean,A,8.0,-0.0036145717943787954,0.7177906003133916,95.40239071469536,1.1922403118323627e-07,61.23772025,75.69170721285117,10000,7.65471503125
SLEEP_POD_NYLON,mean_200,rolling_mean,B,9.0,0.014096925304238169,0.15868269182131908,74.11340800789408,9.39692041899295e-10,60.87076757675767,75.3592406252105,9999,6.763418619639741
SLEEP_POD_NYLON,mean_500,rolling_mean,A,8.0,-0.006649085774111367,0.5061574363500992,244.823658446529,0.003090291819199226,98.49662640000003,120.73750928715052,10000,12.312078300000003
SLEEP_POD_NYLON,mean_500,rolling_mean,B,9.0,0.020398424971044864,0.04138044418964323,169.1163010437623,9.57102855157153e-05,90.66490749074907,115.15782812448423,9999,10.07387861008323
SLEEP_POD_NYLON,mean_1000,rolling_mean,A,8.0,-0.005462610174454344,0.5849306617177655,447.946055808936,0.04790243908725249,139.9593941,168.29297851057245,10000,17.4949242625
SLEEP_POD_NYLON,mean_1000,rolling_mean,B,9.0,0.02256914505625048,0.024020140725596634,289.2429542183159,0.007470293811519753,121.9196302130213,148.34704374960157,9999,13.546625579224589
SLEEP_POD_NYLON,mean_2000,rolling_mean,A,8.0,0.001127966683129923,0.9102029104986171,769.0747540049756,0.1797857696751649,189.03449265,228.84373403305176,10000,23.62931158125
SLEEP_POD_NYLON,mean_2000,rolling_mean,B,9.0,0.024406943263639708,0.014661639223617646,388.90641436500005,0.03507930305919702,161.86943591859188,169.75539047517134,9999,17.98549287984354
SLEEP_POD_NYLON,mean_5000,rolling_mean,A,8.0,0.004286196404601089,0.6682376167583695,1236.0539767216048,0.3272102468875032,254.87507933999998,309.6077049034861,10000,31.859384917499998
SLEEP_POD_NYLON,mean_5000,rolling_mean,B,9.0,0.029701280297999545,0.0029754445465938243,366.28800015784526,0.028346952346162774,280.47694361436146,164.0438382438973,9999,31.16410484604016
SLEEP_POD_NYLON,median_50,rolling_median,A,8.0,0.0027376300303205005,0.7842926642184139,23.0519711511741,6.104869958850487e-23,30.55175,38.727102814921494,10000,3.81896875
SLEEP_POD_NYLON,median_50,rolling_median,B,9.0,0.0014962619119304127,0.8810801386377688,23.45348919725613,5.323383726696879e-27,33.65641564156416,42.81616245787081,9999,3.739601737951573
SLEEP_POD_NYLON,median_100,rolling_median,A,8.0,-0.001300685829358152,0.8965249865425944,47.83364609651359,2.333893328372356e-17,43.38945,54.99245116538724,10000,5.42368125
SLEEP_POD_NYLON,median_100,rolling_median,B,9.0,0.015825434067750565,0.11356615125790313,43.08364236371795,3.1114565022644617e-19,44.47517251725173,57.13899924047662,9999,4.941685835250192
SLEEP_POD_NYLON,median_200,rolling_median,A,8.0,-0.0022575493298067424,0.8214137573510671,101.21127560377624,2.4923033400009223e-07,61.51905,78.21398928540533,10000,7.68988125
SLEEP_POD_NYLON,median_200,rolling_median,B,9.0,0.015386886180439803,0.12392386886372138,79.11392670917459,3.601258051257656e-09,61.6466896689669,77.9460894862344,9999,6.8496321854407665
SLEEP_POD_NYLON,median_500,rolling_median,A,8.0,-0.0075489489289190005,0.4503622251058281,257.8608656828601,0.004599634967511093,99.002125,122.89709159947347,10000,12.375265625
SLEEP_POD_NYLON,median_500,rolling_median,B,9.0,0.018049567103751954,0.07110789020034886,189.77514017036455,0.00023470474178497857,95.21894689468947,123.59835712840778,9999,10.579882988298829
SLEEP_POD_NYLON,median_1000,rolling_median,A,8.0,-0.004818568358074087,0.6299484578163126,478.48224583791176,0.06062113364040845,140.278625,173.65228440116869,10000,17.534828125
SLEEP_POD_NYLON,median_1000,rolling_median,B,9.0,0.026180811937360195,0.008842821884371686,310.160011163804,0.010472134999499045,122.33133313331334,154.40139278428512,9999,13.592370348145927
SLEEP_POD_NYLON,median_2000,rolling_median,A,8.0,-0.00011398725646770141,0.9909064665609505,819.4083839919431,0.20749381330938937,186.024775,235.09940657177202,10000,23.253096875
SLEEP_POD_NYLON,median_2000,rolling_median,B,9.0,0.025408576413346522,0.01105918520050144,458.4623436215342,0.0639461395759431,159.48882388238823,184.36314801231643,9999,17.72098043137647
SLEEP_POD_NYLON,ewma_10,ewma,A,8.0,0.0007593902278424487,0.9394751545273453,9.767219882735972,0.0,20.294547484441438,25.328058772217148,10000,2.5368184355551797
SLEEP_POD_NYLON,ewma_10,ewma,B,9.0,0.0064117750377519975,0.5214759848391309,9.612244807735557,0.0,21.97117225195028,27.50530671499634,9999,2.441241361327809
SLEEP_POD_NYLON,ewma_25,ewma,A,8.0,-0.0025653331670639945,0.7975634909321543,24.78201038223859,4.1697341216021213e-22,31.85272317605753,39.49838713790637,10000,3.9815903970071913
SLEEP_POD_NYLON,ewma_25,ewma,B,9.0,0.010341859130621557,0.3011209395934471,22.595097649187434,4.819381165634553e-23,33.06613994365106,41.3552295011138,9999,3.674015549294562
SLEEP_POD_NYLON,ewma_50,ewma,A,8.0,-0.004659583093427167,0.6412852270860829,50.83567582309492,2.9606426905260855e-13,45.529019487904485,56.01419167817957,10000,5.691127435988061
SLEEP_POD_NYLON,ewma_50,ewma,B,9.0,0.014399905385523671,0.14992026605543554,42.19816574398248,3.3956304732806787e-15,45.10066893986081,56.392967680439675,9999,5.011185437762312
SLEEP_POD_NYLON,ewma_100,ewma,A,8.0,-0.006417271985578032,0.5210981328627508,103.38946066773542,3.7483886795052513e-07,64.88742978244312,79.21670924849491,10000,8.11092872280539
SLEEP_POD_NYLON,ewma_100,ewma,B,9.0,0.018088980964418345,0.07049303959864626,77.63715715716182,2.482274230018957e-09,61.05265107708606,76.94287509614124,9999,6.783627897454007
SLEEP_POD_NYLON,ewma_200,ewma,A,8.0,-0.006712378699553884,0.5021176389360994,201.54664480757657,0.0006369849504141228,91.60769894415714,110.90194961830477,10000,11.450962368019642
