product,fv_id,family,fold,spread_p50,ic_spearman,ic_pvalue,half_life,adf_p,mean_abs_res,std_res,n_ok,res_to_spread
SNACKPACK_STRAWBERRY,mean_50,rolling_mean,A,18.0,0.017109433610831164,0.08710793916403713,20.031924717950506,1.410473739871918e-26,25.27983,31.654442688497042,10000,1.404435
SNACKPACK_STRAWBERRY,mean_50,rolling_mean,B,19.0,0.017225137675424294,0.08500793282174443,19.759060388100686,2.124884014803829e-25,24.977743774377448,31.02712553570203,9999,1.3146180933882867
SNACKPACK_STRAWBERRY,mean_100,rolling_mean,A,18.0,0.018586097189352262,0.06309266625104212,36.91823599361623,6.118631531482981e-17,34.455612,42.56839589916956,10000,1.9142006666666669
SNACKPACK_STRAWBERRY,mean_100,rolling_mean,B,19.0,0.01692456105843191,0.09059239028543546,38.02357465787699,3.2882981136314646e-16,33.9764301430143,42.59201560973643,9999,1.788233165421805
SNACKPACK_STRAWBERRY,mean_200,rolling_mean,A,18.0,0.018257063475726434,0.06790597347186568,68.88724064803498,2.9711660906361774e-10,47.90975400000001,57.976423329929816,10000,2.6616530000000003
SNACKPACK_STRAWBERRY,mean_200,rolling_mean,B,19.0,0.014242230041265215,0.15443316732366338,72.70793157221064,1.5130112730508872e-09,47.113185318531855,58.59952879813094,9999,2.479641332554308
SNACKPACK_STRAWBERRY,mean_500,rolling_mean,A,18.0,0.014081731185539048,0.15911126274121395,162.478070607142,0.00011411204566908191,72.28121779999998,88.3969500901367,10000,4.01562321111111
SNACKPACK_STRAWBERRY,mean_500,rolling_mean,B,19.0,0.015910910613043314,0.11162909053822229,153.09454726900958,5.3880622722278906e-05,69.05501030103011,85.93652705053789,9999,3.634474226370006
SNACKPACK_STRAWBERRY,mean_1000,rolling_mean,A,18.0,0.016001718650327998,0.10958210879490299,291.5764476963537,0.009233717451885158,95.14493859999999,118.2075367839181,10000,5.285829922222222
SNACKPACK_STRAWBERRY,mean_1000,rolling_mean,B,19.0,0.01167061354595505,0.24325203326203626,293.1564628297986,0.008167957132190977,96.88050250025003,119.5780828483185,9999,5.098973815802633
SNACKPACK_STRAWBERRY,mean_2000,rolling_mean,A,18.0,0.014905133242789028,0.1361165215241664,481.3722024839607,0.07056588038790874,128.83019880000003,153.80469970454757,10000,7.157233266666669
SNACKPACK_STRAWBERRY,mean_2000,rolling_mean,B,19.0,0.014178254763771967,0.15629338769269013,466.67747476263037,0.06975329317247374,124.48281645664566,148.45750145571193,9999,6.551727181928719
SNACKPACK_STRAWBERRY,mean_5000,rolling_mean,A,18.0,0.01963494890193771,0.04959522030054227,828.9038857074927,0.25909610232875274,172.50142267,201.09795010744247,10000,9.583412370555557
SNACKPACK_STRAWBERRY,mean_5000,rolling_mean,B,19.0,0.01541033684641227,0.12335196602855965,685.9493888199023,0.20445899945684398,155.80568660866086,176.4833855046144,9999,8.200299295192677
SNACKPACK_STRAWBERRY,median_50,rolling_median,A,18.0,0.017562236504001988,0.07906458588471699,21.184895530742736,5.3274642079618825e-28,25.70135,32.909354669303376,10000,1.4278527777777779
SNACKPACK_STRAWBERRY,median_50,rolling_median,B,19.0,0.016380076860744237,0.10145697781776117,20.895855266866263,1.875103634255264e-27,25.372137213721373,32.25209444793516,9999,1.3353756428274408
SNACKPACK_STRAWBERRY,median_100,rolling_median,A,18.0,0.01971890755689732,0.048628335995541526,39.665106997643,1.0334723675705513e-17,35.004025,44.43645388838284,10000,1.9446680555555556
SNACKPACK_STRAWBERRY,median_100,rolling_median,B,19.0,0.015351137008464504,0.1247996797010828,40.63280474167282,1.721232741905314e-16,34.68466846684669,44.2664355573381,9999,1.8255088666761414
SNACKPACK_STRAWBERRY,median_200,rolling_median,A,18.0,0.015870061785255945,0.11253354649782528,74.2875143032142,1.2504417737111031e-09,48.648175,60.19384086212123,10000,2.702676388888889
SNACKPACK_STRAWBERRY,median_200,rolling_median,B,19.0,0.012809081852962213,0.20028621928474302,78.8055229734773,6.734493642590091e-09,47.95109510951095,61.23076327413707,9999,2.5237418478689975
SNACKPACK_STRAWBERRY,median_500,rolling_median,A,18.0,0.014093185050583596,0.15877239929951995,167.10181140170047,0.00011936089608574748,73.21145,90.46684986058428,10000,4.067302777777778
SNACKPACK_STRAWBERRY,median_500,rolling_median,B,19.0,0.015961352553026897,0.11049826787107182,165.6099392358222,0.0001320428917866919,70.26617661766177,89.00514494212442,9999,3.6982198219821982
SNACKPACK_STRAWBERRY,median_1000,rolling_median,A,18.0,0.01546960661657167,0.1218970488189943,327.61779860326425,0.016713671064072417,97.5505,125.03969392652878,10000,5.419472222222222
SNACKPACK_STRAWBERRY,median_1000,rolling_median,B,19.0,0.009277791297669378,0.35359604467849604,312.8379437318767,0.011210421947345181,98.46177117711771,124.03622078658037,9999,5.182198483006196
SNACKPACK_STRAWBERRY,median_2000,rolling_median,A,18.0,0.016175962414780688,0.1057704283027014,484.5595865016279,0.06760809222480488,127.9867,155.7515815546587,10000,7.110372222222222
SNACKPACK_STRAWBERRY,median_2000,rolling_median,B,19.0,0.013696337132022271,0.1708560813569658,501.66075715796444,0.08735342279914504,126.26780178017802,153.95927019568362,9999,6.645673777904106
SNACKPACK_STRAWBERRY,ewma_10,ewma,A,18.0,0.010572756933997918,0.2904326073959811,9.084058391928487,0.0,17.389913984660915,21.70350460428045,10000,0.966106332481162
SNACKPACK_STRAWBERRY,ewma_10,ewma,B,19.0,0.01842996755810663,0.0653537319595639,8.835528136569748,0.0,16.962329613293818,21.185618627317258,9999,0.8927541901733589
SNACKPACK_STRAWBERRY,ewma_25,ewma,A,18.0,0.017373689834536746,0.08233724658885178,20.721602329372075,5.096447382041715e-24,25.852755880158966,32.1069840297858,10000,1.436264215564387
SNACKPACK_STRAWBERRY,ewma_25,ewma,B,19.0,0.01785035228723053,0.07428321440825202,20.904320416604854,5.654868434464356e-24,25.5370680895706,31.827055602368794,9999,1.344056215240558
SNACKPACK_STRAWBERRY,ewma_50,ewma,A,18.0,0.017881073483888187,0.07377169067502085,38.60205590417249,3.962390516878435e-16,35.63993815603702,43.512250703609006,10000,1.9799965642242787
SNACKPACK_STRAWBERRY,ewma_50,ewma,B,19.0,0.016214860195678717,0.10495142567061126,39.383030307899816,8.372802595127229e-16,35.02134768010473,43.32576941222205,9999,1.8432288252686702
SNACKPACK_STRAWBERRY,ewma_100,ewma,A,18.0,0.017046389417712124,0.08827844156446882,72.59332200513727,1.104813950157912e-09,49.24644841802487,59.43581024215783,10000,2.7359138010013817
SNACKPACK_STRAWBERRY,ewma_100,ewma,B,19.0,0.015965985195749717,0.11039486709384781,72.38139869241485,1.1828024790518552e-09,47.13388170606802,58.659365905658035,9999,2.480730616108843
SNACKPACK_STRAWBERRY,ewma_200,ewma,A,18.0,0.016332500372683464,0.1024364457216111,134.37680115078834,1.4598727140125747e-05,65.81967742752659,80.5830586327661,10000,3.6566487459736994
SNACKPACK_STRAWBERRY,ewma_200,ewma,B,19.0,0.014913762911035276,0.13590946544348753,131.95645494239633,1.0965698153358963e-05,64.76307848709536,79.50971921876277,9999,3.4085830782681765
SNACKPACK_STRAWBERRY,ewma_500,ewma,A,18.0,0.01530753033845896,0.12585558313358403,281.4949998630274,0.007176936112083854,97.33723451880617,116.90979465309135,10000,5.407624139933676
SNACKPACK_STRAWBERRY,ewma_500,ewma,B,19.0,0.014608724897807608,0.14409922920282775,263.47736608231793,0.004948982090415627,93.25261024466128,112.16622170532733,9999,4.908032118140068
SNACKPACK_STRAWBERRY,ewma_1000,ewma,A,18.0,0.016646618775803382,0.09599875235467961,450.19587424930427,0.058142391099249416,125.94572978003258,148.17691425376972,10000,6.996984987779587
SNACKPACK_STRAWBERRY,ewma_1000,ewma,B,19.0,0.014716303196085183,0.1411688015360163,403.8396510642932,0.0421392035305748,116.75283816063542,138.04276554043057,9999,6.144886218980812
SNACKPACK_STRAWBERRY,microprice_raw,microprice,A,18.0,0.017439493613760133,0.08118281416876594,inf,0.0,6.4916938418072085,8.134193102266398,10000,0.36064965787817826
SNACKPACK_STRAWBERRY,microprice_raw,microprice,B,19.0,0.00942589109382035,0.34596481818427033,inf,0.0,6.436433936477566,8.03912366674998,9999,0.3387596808672403
SNACKPACK_STRAWBERRY,microprice_ewma25,microprice_ewma,A,18.0,0.01737979531763056,0.0822295776451177,20.728714970063177,5.081498447110553e-24,25.853256004430424,32.10708811435433,10000,1.4362920002461346
SNACKPACK_STRAWBERRY,microprice_ewma25,microprice_ewma,B,19.0,0.017855942951172047,0.07419254949703558,20.914453253280943,5.741779645093922e-24,25.536875068056613,31.826421612260287,9999,1.344046056213506
SNACKPACK_STRAWBERRY,microprice_ewma100,microprice_ewma,A,18.0,0.017045484499825462,0.08829533445771555,72.60256805370656,1.105292607937151e-09,49.247932770050646,59.436974112991216,10000,2.7359962650028136
SNACKPACK_STRAWBERRY,microprice_ewma100,microprice_ewma,B,19.0,0.015970581256048617,0.11029235836802827,72.39392485501,1.187116855006778e-09,47.13349136359502,58.660337435504225,9999,2.480710071768159
SNACKPACK_STRAWBERRY,rangemid_200,range_mid,A,18.0,0.01750671048662062,0.0800171886647434,62.09456506521565,2.307391062563953e-10,47.133,55.7520783763036,10000,2.6185
SNACKPACK_STRAWBERRY,rangemid_200,range_mid,B,19.0,0.016726375600599263,0.09443329227594142,64.74935626177512,5.706995212170047e-10,46.185543554355434,56.09015711342717,9999,2.4308180818081806
