product,fv_id,family,fold,spread_p50,ic_spearman,ic_pvalue,half_life,adf_p,mean_abs_res,std_res,n_ok,res_to_spread
SLEEP_POD_LAMB_WOOL,mean_50,rolling_mean,A,9.0,-0.013703656328205312,0.1706061722982753,24.58301051305273,9.135698791392923e-25,36.41702999999999,44.76233278528919,10000,4.046336666666665
SLEEP_POD_LAMB_WOOL,mean_50,rolling_mean,B,10.0,-0.009846466851353474,0.32487060579618693,25.20131946405306,7.618117747051075e-26,37.75058205820582,47.42562738038871,9999,3.7750582058205824
SLEEP_POD_LAMB_WOOL,mean_100,rolling_mean,A,9.0,-0.011875311606523081,0.23506019073816503,50.40846792347374,2.5786965510515892e-14,51.835021,63.52255770761312,10000,5.759446777777778
SLEEP_POD_LAMB_WOOL,mean_100,rolling_mean,B,10.0,-0.004281864243425288,0.6685685265767035,49.411359116408576,8.840824772714388e-17,53.34552455245526,65.61019435972756,9999,5.334552455245526
SLEEP_POD_LAMB_WOOL,mean_200,rolling_mean,A,9.0,-0.002913025200550976,0.7708473357845043,97.28784049318354,2.5456298650319967e-07,70.06174800000001,87.33011593774808,10000,7.784638666666668
SLEEP_POD_LAMB_WOOL,mean_200,rolling_mean,B,10.0,0.004908293336452821,0.6236058335240457,90.6997843559173,3.304620264616464e-08,71.72861186118611,88.5114652361774,9999,7.172861186118611
SLEEP_POD_LAMB_WOOL,mean_500,rolling_mean,A,9.0,0.0023030448238354245,0.8178773102869883,211.3305353540392,0.001240394924760429,105.21707710000001,128.9594765153187,10000,11.690786344444446
SLEEP_POD_LAMB_WOOL,mean_500,rolling_mean,B,10.0,0.012255698165310571,0.22042404205023025,217.17101000280405,0.0016278057173257162,100.49148584858487,134.16519317952614,9999,10.049148584858488
SLEEP_POD_LAMB_WOOL,mean_1000,rolling_mean,A,9.0,0.00417552185206264,0.6763114021402538,403.7672670184907,0.04493977844578247,145.28431629999997,177.10591607508502,10000,16.14270181111111
SLEEP_POD_LAMB_WOOL,mean_1000,rolling_mean,B,10.0,0.00892970102145138,0.3719473513089027,406.85788127046277,0.04519393400904234,141.677297629763,184.5256829406587,9999,14.167729762976299
SLEEP_POD_LAMB_WOOL,mean_2000,rolling_mean,A,9.0,0.0031068123124734495,0.7560719249452945,745.0086934315444,0.2142452112586919,202.83918457500002,245.02571827999984,10000,22.537687175000002
SLEEP_POD_LAMB_WOOL,mean_2000,rolling_mean,B,10.0,0.015285827804300305,0.1264121275148585,748.7690268202577,0.23607881839748812,194.24817809280927,246.74085709090417,9999,19.424817809280928
SLEEP_POD_LAMB_WOOL,mean_5000,rolling_mean,A,9.0,0.009365471199764957,0.3490412461389552,1089.0398299655906,0.3853361375822957,258.15405499999997,294.33093798419355,10000,28.683783888888886
SLEEP_POD_LAMB_WOOL,mean_5000,rolling_mean,B,10.0,0.02189845071940991,0.02854423242238893,1059.879047456078,0.40487852217359854,234.69051548154818,287.00032173258586,9999,23.469051548154816
SLEEP_POD_LAMB_WOOL,median_50,rolling_median,A,9.0,-0.014358830515283534,0.1510656452314537,26.074332888860983,2.9792272274715867e-27,37.100275,46.837224205746594,10000,4.122252777777778
SLEEP_POD_LAMB_WOOL,median_50,rolling_median,B,10.0,-0.009259135838913623,0.3545648045944851,26.731468556103923,8.419004709938409e-25,38.32635763576358,49.56222817808942,9999,3.832635763576358
SLEEP_POD_LAMB_WOOL,median_100,rolling_median,A,9.0,-0.011141338586651072,0.2652666786413988,53.28411812591804,1.6788548723375553e-16,52.591425,65.83034138969944,10000,5.843491666666667
