fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
lattice_2,0.009248680958660053,0.15427076989498528,9.28705402790279,0.8851574116275265,0.0,0.056305555024692096,1.3483184013597718,0.9424145601175616,2.3470385165020256,PANEL_2X4
markov_50,0.008982722884419387,0.1513637694178713,9.29109001954362,0.8855416614214352,0.0,-0.03277917405475608,1.3493989070872627,0.9423550074716645,2.258974740504171,PANEL_2X4
lattice_1,0.008660850755173019,0.15266686450217964,9.27750396289629,0.8842083148087536,0.0,-0.14059275149174252,1.3489142214914627,0.9425616551262422,2.1508831251259624,PANEL_2X4
ar1_dx,0.008645343490519269,0.14477185728834252,9.274503202923132,0.8839578115857435,0.0,-0.14578703060654966,1.3518592026035214,0.9426004791671982,2.14867265116417,PANEL_2X4
microprice_raw,0.00863014478662668,0.15479403391871638,9.266244243457185,0.8831667526661745,0.0,-0.15087795489037065,1.3481241978958716,0.9427230807989172,2.139969323804418,PANEL_2X4
markov_20,0.008516853707984655,0.14933193651526183,9.28128416454732,0.8846139114933672,0.0,-0.18882568434644473,1.3501557419504013,0.9424987940496229,2.1038288516535797,PANEL_2X4
markov_10,0.008469143164055132,0.14915682179464115,9.277562581073775,0.8842555875783666,0.0,-0.20480670275443832,1.3502210328243673,0.9425543285939865,2.0879686586639155,PANEL_2X4
ar2_dx,0.008449545477184659,0.14416460399003592,9.27640659315141,0.8841355874639278,0.0,-0.21137110065972678,1.3520865596217444,0.9425729267154067,2.0832883856774242,PANEL_2X4
ar5_dx,0.008393928930414685,0.14309910208194626,9.280085635448195,0.8844904899748233,0.0,-0.23000029631578428,1.3524857777315402,0.9425179224346122,2.065003403850368,PANEL_2X4
ar3_dx,0.008368358427435062,0.14299244074840572,9.278363459737488,0.8843186770258501,0.0,-0.23856533551178766,1.3525257616729156,0.942544550726606,2.056504976887734,PANEL_2X4
mid_anchor,0.008361049683908908,0.1513693193098972,9.272153335333535,0.8837303032121395,0.0,-0.24101345609920585,1.3493968416446065,0.9426357393698753,2.051019124915276,PANEL_2X4
ofi_lag1,0.008294790638415638,0.1513071685115822,9.272477444363293,0.8837606049243109,0.0,-0.2632074396196664,1.3494199721964724,0.9426310430833356,2.0288435756601415,PANEL_2X4
kalman_mle,0.008173871376212404,0.18528436465882014,9.277495713861956,0.8842590911637622,0.0,-0.30371028859169713,1.336957403602507,0.942553785593616,1.9758009006044257,PANEL_2X4
holt,0.01146506261684744,13.369784080602265,29.655775087264466,2.830445546703782,8.072043218649968e-29,0.7986998595405703,0.26780899115843065,0.6409256398561555,1.7074344905551566,PANEL_2X4
lattice_5,0.007189901137279575,0.1508166161999392,9.352257393239324,0.8913718084763022,0.0,-0.6332987863571392,1.3496025840105796,0.9414514268098371,1.6577552244632776,PANEL_2X4
linreg_200,0.012538063686839093,37.12901766531276,48.883987200261494,4.671386681636381,3.88556607499621e-16,1.158109927819478,-0.15033355747967905,0.355608855659618,1.3633852259994168,PANEL_2X4
ewma_10,0.00912847454905288,9.78422411425236,25.583605533393097,2.440459115450253,1.6869332078950847e-30,0.01604148158363563,0.39080462246605746,0.7013673738878169,1.10821347793751,PANEL_2X4
mean_50,0.00939933904299727,22.553838360574847,38.1726625950095,3.642348531364499,2.3840738718971425e-23,0.10676965416937416,0.0560651500459824,0.515093507439033,0.6779283116543896,PANEL_2X4
median_50,0.008997741617334918,23.71896801580781,38.70713704495449,3.6923459813595,1.8256823319640927e-26,-0.027748532451877216,0.035376684797857015,0.5073446927811852,0.514972845127165,PANEL_2X4
quad_500,0.011374489666187164,68.12841640911395,66.34056770435396,6.343238535398184,9.00860787505303e-10,0.7683617440517528,-0.4052818329613327,0.09649823798861801,0.45957814907903816,PANEL_2X4
ewma_25,0.008465197171694135,24.407657613846744,39.69878302896412,3.7889339618138553,6.341956761249054e-21,-0.2061284436394731,0.023601856285047292,0.49237508215521386,0.309848494800788,PANEL_2X4
microprice_ewma25,0.008464821946030463,24.40898513546242,39.699271267033566,3.788981357203065,6.34283661219071e-21,-0.20625412839895008,0.02357946866944652,0.4923677366188583,0.30969307688935477,PANEL_2X4
median_100,0.009963681944590293,48.344604038956604,54.68532813906391,5.223929262642173,2.153723289354785e-15,0.2958007059239106,-0.26082129484587635,0.2699734872316105,0.3049528983096448,PANEL_2X4
mean_100,0.009410098255799373,45.20612551396833,53.89111631268127,5.1474468420619335,4.8664768284420995e-14,0.11037353632380785,-0.23266252880399918,0.2818270537978875,0.15953806131769616,PANEL_2X4
median_500,0.011440145404340784,203.77756209142936,109.92681784178419,10.47515071288947,0.0010692864257831752,0.7903536450783547,-0.8706057987610584,-0.5438828544288148,-0.6241350081115185,PANEL_2X4
linreg_500,0.008181304853368584,87.55164521409404,74.38578245456323,7.123862718574795,1.0753924373964137e-07,-0.30122038750308666,-0.5113849251023302,-0.024486174485903615,-0.8370914870913205,PANEL_2X4
ewma_1000,0.015778278572449837,508.1554510938396,203.2784519707346,19.3580486706069,0.07354470349729363,2.2434451486732176,-1.2608883060691687,-1.9205916646943422,-0.9380348220902932,PANEL_2X4
ewma_200,0.009789763383998784,166.41818375002288,102.32403761905964,9.748678709616247,0.00015435453677591356,0.23754532903258102,-0.78429494805688,-0.4312911740922672,-0.9780407931165662,PANEL_2X4
median_2000,0.01548792398603097,561.5268649950995,197.8613911928693,18.850576131169934,0.09260506895978232,2.1461886177634106,-1.3036027035121964,-1.8419414404841545,-0.9993555262329403,PANEL_2X4
ewma_500,0.012609051747816,334.9045900953355,153.5258353659,14.63000876804346,0.015597381294412205,1.1818879319205324,-1.082667457980221,-1.1878201952786724,-1.088599721338361,PANEL_2X4
ewma_100,0.007435477873365647,89.80335071459855,74.93337528671606,7.1434821456235955,5.938245224799362e-08,-0.5510409452861205,-0.5221444510796356,-0.027526875639852913,-1.100712272005609,PANEL_2X4
microprice_ewma100,0.007433334991524848,89.80348065836145,74.93296312005593,7.1434453491907295,5.938976644668345e-08,-0.551758720254156,-0.5221450642702056,-0.02752117277423922,-1.1014249572986008,PANEL_2X4
rangemid_200,0.006946699556541655,79.2432221719655,74.43852689643964,7.10390755876724,1.5722077834646488e-08,-0.7147610506391626,-0.46916838083132756,-0.021393440059809064,-1.2053228715302993,PANEL_2X4
mean_2000,0.014299781437687412,549.4233934355443,202.12229625060007,19.275480706872735,0.08392319233855876,1.7482110142289098,-1.294282540016157,-1.9077949351068144,-1.4538664608940617,PANEL_2X4
mean_500,0.00886322732262742,195.6814072843952,109.86191406286127,10.463503873441933,0.0008228253591530271,-0.07280514348180582,-0.8533208246129136,-0.5420777783651817,-1.468203746459901,PANEL_2X4
ewma_50,0.004391102544559816,47.54617499853599,55.03607317913297,5.252353775257732,3.8926641146437837e-13,-1.5707781807776346,-0.2538313076474803,0.2655681369583536,-1.5590413514667614,PANEL_2X4
mean_1000,0.010676237612126042,375.09518112279727,152.08381113332584,14.479614447347803,0.03159722629644575,0.5344767783751134,-1.1310934641630233,-1.1645114521971731,-1.761128137985083,PANEL_2X4
rangemid_1000,0.010127924845990949,349.6773517129919,153.9235663391339,14.63973489446672,0.023917150600071227,0.35081514538499586,-1.1011094808314041,-1.1893275911758665,-1.9396219266222747,PANEL_2X4
median_1000,0.009798681055682051,399.04989437088,152.86292022452244,14.554907974956587,0.040966197845619196,0.24053237264158392,-1.1575515386668047,-1.1761807591405142,-2.093199925165735,PANEL_2X4
mean_5000,0.017192194563963703,969.0685801062929,299.3818387048045,28.47846207007314,0.30328651917812277,2.717047326026676,-1.5370996684390663,-3.3341116150614627,-2.154163957473853,PANEL_2X4
mean_200,0.0037293380107916397,89.31780159466959,75.29967809950995,7.189720127228178,4.5705347886906487e-08,-1.792441367253329,-0.5198470477366238,-0.03469303210668695,-2.3469814470966397,PANEL_2X4
median_200,0.0033079608663574307,96.87952037517073,76.55786634538454,7.312255235944049,1.715620000816659e-07,-1.9335849247834704,-0.5542989467852764,-0.05368403758023538,-2.5415679091489825,PANEL_2X4
rangemid_500,0.00556851932868567,183.45656887738042,111.4532400590059,10.60531864172781,0.000543788567183605,-1.176393255533621,-0.8258240274173058,-0.5640568264026871,-2.5662741093536137,PANEL_2X4
linreg_2000,0.005939671700924442,390.6016060189654,152.19324598688462,14.51799843300138,0.046779040735793906,-1.0520728767578074,-1.1484057031545791,-1.1704603634054205,-3.3709389433178067,PANEL_2X4
quad_2000,0.0020374817134757267,236.45055777329435,117.03690804448811,11.161213352375615,0.003306642864318095,-2.359141815502781,-0.9340375798912981,-0.6502117219527306,-3.9433911173468097,PANEL_2X4
