fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
ar2_dx,0.010939698313111682,0.12389984767008058,9.922728753134958,0.6210125743709495,0.0,0.7721729448937169,0.9937659471300822,0.9132611083189797,2.679200000342779,OXYGEN_SHAKE_GARLIC
ar5_dx,0.010871378139930277,0.12659156696423776,9.922747520826496,0.6210110219290006,0.0,0.752657820374655,0.9933921756993684,0.9132614307000929,2.6593114267741162,OXYGEN_SHAKE_GARLIC
ar3_dx,0.010851112291601309,0.1242842785597292,9.92163075660697,0.6209396230798419,0.0,0.7468690388887809,0.9937125103978033,0.9132762574319409,2.6538578067185252,OXYGEN_SHAKE_GARLIC
kalman_mle,0.010806297128935414,0.1266082970086491,9.918256422821193,0.6207233215909177,0.0,0.7340679372662079,0.9933898553634318,0.9133211747410065,2.6407789673706463,OXYGEN_SHAKE_GARLIC
ar1_dx,0.010771819195812717,0.12191317932701166,9.920238743603587,0.6208513313102644,0.0,0.7242195846242616,0.994042389989769,0.9132945921587232,2.631556566772754,OXYGEN_SHAKE_GARLIC
microprice_raw,0.010702881522257499,0.10305606829173414,9.901466028113177,0.6196871412470025,0.0,0.7045280759404006,0.9966909818074442,0.9135363486308709,2.6147554063787157,OXYGEN_SHAKE_GARLIC
lattice_5,0.009946219181351603,0.10195883164589072,9.971619331933194,0.6240427057999918,0.0,0.4883933808122796,0.9968464860707172,0.9126318692389139,2.397871736121911,OXYGEN_SHAKE_GARLIC
quad_500,0.011481753418458994,65.27815417969907,68.05501637994094,4.233425408108757,1.5900778103965633e-09,0.927006757286996,0.3567209083756442,0.1631050898267332,1.4468327554893734,OXYGEN_SHAKE_GARLIC
mean_50,0.008399408103519473,22.104804967859636,40.05680301780178,2.504687432419713,4.874645800318297e-24,0.046558862752623366,0.5213815573168799,0.5220959517646807,1.090036371834184,OXYGEN_SHAKE_GARLIC
median_50,0.008315973918444578,23.625755893877823,40.81291988448845,2.551654699087556,1.282735565337584e-26,0.02272653863717176,0.5114201841012556,0.5123426983618694,1.0464894211002966,OXYGEN_SHAKE_GARLIC
ewma_10,0.007187620702939046,9.741443166636069,27.0573118897804,1.6921691032095443,1.039466182752871e-30,-0.2995787553439563,0.6410592549377501,0.6908240409519842,1.032304540545778,OXYGEN_SHAKE_GARLIC
holt,0.007006948543722793,13.04656092100111,31.146286575605323,1.9480528946824605,4.056878573557085e-29,-0.35118634824146067,0.599142023674046,0.6376870449765251,0.8856427204091104,OXYGEN_SHAKE_GARLIC
median_1000,0.011759107422228448,355.05388883714437,167.18652003325332,10.395177158818823,0.02524510839846791,1.0062307648879372,0.09402791290284214,-1.116448320315365,-0.016189642524585768,OXYGEN_SHAKE_GARLIC
mean_1000,0.011598008359161784,326.13794077062107,164.7615548687669,10.259155127182364,0.016349692895900145,0.9602140742202702,0.1072624206466137,-1.0882018960067532,-0.020725401139869426,OXYGEN_SHAKE_GARLIC
ewma_500,0.011593381824190398,304.0612527198116,166.43703450030597,10.36333633043149,0.01092629915210525,0.958892540596246,0.11817959126035112,-1.1098362330075526,-0.03276410115095563,OXYGEN_SHAKE_GARLIC
ewma_25,0.004485596336437312,24.7737075800736,42.260672854565776,2.6405437781049566,1.9693537183680073e-21,-1.0713909377547068,0.5043010642236917,0.49388393390937446,-0.07320593962164068,OXYGEN_SHAKE_GARLIC
microprice_ewma25,0.0044854524900362494,24.77759002934377,42.26150139796418,2.6405938503125985,1.9763568474700216e-21,-1.0714320263570571,0.5042775289269785,0.49387353588189237,-0.07328096154818625,OXYGEN_SHAKE_GARLIC
rangemid_1000,0.011148469357935304,291.3643093881773,161.39903180943094,10.071166086829273,0.009949759615197049,0.8318067652719201,0.12482213265298789,-1.0491639685820693,-0.09253507065716127,OXYGEN_SHAKE_GARLIC
mean_2000,0.01291141889559655,483.2607430526232,213.61033284055904,13.291624890621119,0.07287553423471528,1.3353795483345616,0.04597418639385503,-1.71792655612694,-0.3365728213985233,OXYGEN_SHAKE_GARLIC
median_2000,0.013042531661570364,538.736505750456,217.9322086108611,13.555589526129083,0.10066574080996407,1.3728308871539723,0.029027554043302733,-1.7727416254750696,-0.37088318427779465,OXYGEN_SHAKE_GARLIC
