fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
kalman_mle,0.007847452503849432,0.13537618863306225,7.1350136571275975,1.0192876653039427,0.0,-0.266467324759953,1.0468827037502697,0.9904502773487552,1.7708656563390721,ROBOT_VACUUMING
ar1_dx,0.00782898917797585,0.13254412288374876,7.135414757450349,1.0193449653500497,0.0,-0.2707679603449479,1.047244962065472,0.9904421171755334,1.7669191188960576,ROBOT_VACUUMING
ar2_dx,0.00781600369680775,0.13106164820775268,7.137714885655708,1.0196735550936724,0.0,-0.27379264954678456,1.0474349513682721,0.9903953222877616,1.7640376241092492,ROBOT_VACUUMING
ar3_dx,0.007767441658248353,0.13107292770965293,7.138674676775645,1.0198106681108063,0.0,-0.285104134408094,1.0474335048827874,0.990375795846741,1.7527051663214344,ROBOT_VACUUMING
ar5_dx,0.007605450193401665,0.13159984022411417,7.1416675000200165,1.0202382142885738,0.0,-0.32283657020840445,1.0473659495920569,0.9903149084459801,1.7148442878296326,ROBOT_VACUUMING
mean_5000,0.025186790406379875,422.79083174177197,186.26365451097257,26.60909350156751,0.035072914976019234,3.7723593803773734,0.18786672634435755,-2.6538268659599638,1.3063992407617673,ROBOT_VACUUMING
median_200,0.01291960739759001,89.61963799380194,58.926231751925194,8.418033107417884,8.837683213041835e-08,0.9149823218521492,0.41161372522960743,-0.06321457170788555,1.263381475373871,ROBOT_VACUUMING
quad_500,0.011013761157547,56.54526351450511,46.096388648740486,6.585198378391499,5.3750417102016014e-11,0.4710563349753413,0.47748002337805034,0.19780177805229515,1.1463381364056868,ROBOT_VACUUMING
mean_200,0.01205686956768368,83.54880760992697,58.26637398042305,8.323767711489007,2.8302358523788528e-08,0.7140260565930587,0.421671659396441,-0.04979011550111998,1.0859076004883796,ROBOT_VACUUMING
ewma_1000,0.020271031805111858,346.6980769740277,142.7486566778938,20.392665239699113,0.014780552079086878,2.6273388942195735,0.21657258041416438,-1.7685373263401831,1.0753741482935548,ROBOT_VACUUMING
ewma_50,0.01016871653648876,45.72637563725431,42.79480562063482,6.113543660090689,6.622941402590453e-14,0.27422132306496166,0.5076882196780734,0.26497073276947275,1.046880275512508,ROBOT_VACUUMING
ewma_25,0.00867919647819111,23.80147164659126,30.421870887735,4.345981555390715,3.0261873344034017e-22,-0.07273041310325218,0.5995626454356516,0.5166915241952706,1.0435237565276703,ROBOT_VACUUMING
microprice_ewma25,0.008678237487990164,23.80527159539315,30.422825465376654,4.346117923625236,3.056853889508799e-22,-0.07295378929300743,0.5995404236156076,0.5166721038196993,1.0432587381422995,ROBOT_VACUUMING
median_100,0.009625034586877402,47.435959572119174,41.84973759125913,5.978533941608447,2.0646278706902068e-17,0.14758227897141396,0.5024760966169247,0.28419764032545514,0.9342560159137938,ROBOT_VACUUMING
linreg_500,0.011390724511805027,88.11789609804856,58.10912836283561,8.30130405183366,2.0957113469333117e-07,0.558861859649572,0.4140375946527008,-0.04659103685390967,0.9263084174483632,ROBOT_VACUUMING
mean_100,0.009138298607021478,43.83823928179382,41.22515265389039,5.889307521984341,1.3337458536607907e-14,0.03420757661288836,0.5136710935205392,0.2969044894393553,0.8447831595727828,ROBOT_VACUUMING
mean_50,0.00661021425767985,22.37377811876939,29.253709590759083,4.179101370108441,2.6969754399279493e-25,-0.5546554261359423,0.6081622959308292,0.5404571458958265,0.5939640156907133,ROBOT_VACUUMING
ewma_500,0.015274567795627251,277.3352646248633,114.03460984087494,16.29065854869642,0.00526850303196745,1.463519814955943,0.24884700371911003,-1.1843652805899811,0.5280015380850718,ROBOT_VACUUMING
ewma_10,0.004348585791580611,9.731503799761967,19.613755164324665,2.801965023474952,0.0,-1.0814532483669368,0.7210723932540625,0.736576903246392,0.3761960481335177,ROBOT_VACUUMING
rangemid_200,0.008692698181208242,75.72980732976777,58.220823232323234,8.317260461760462,1.629868427679291e-08,-0.06958548109852634,0.4357469589892201,-0.048863409702597234,0.3172980681880965,ROBOT_VACUUMING
mean_2000,0.01725936455472947,447.41622059609114,145.66703349042155,20.809576212917364,0.04539644219038031,1.9258356311649456,0.1796741304227496,-1.82791015395034,0.27759960763735525,ROBOT_VACUUMING
microprice_ewma100,0.008130684653424014,86.11882365278007,60.06044870328844,8.580064100469777,3.076404611863651e-08,-0.20049447297716785,0.41732833302664607,-0.08628961370956591,0.1305442463399123,ROBOT_VACUUMING
ewma_100,0.008126176693701505,86.11079451527615,60.05666557171982,8.57952365310283,3.0670598899144414e-08,-0.20154450546487288,0.41734170173678725,-0.08621264790532632,0.12958454836658806,ROBOT_VACUUMING
median_2000,0.016765309535523833,506.0518065669678,148.29238477347735,21.184626396211048,0.06792725847419957,1.810756115638366,0.1618489557037574,-1.881321532657795,0.09128353868432848,ROBOT_VACUUMING
median_50,0.004297205449152754,24.03837952870247,29.8058073719872,4.257972481712457,3.040501127442694e-27,-1.0934211966405813,0.5981836950505223,0.5292250095081971,0.03398750791813798,ROBOT_VACUUMING
holt,0.0028941681074431957,13.315694194427532,22.766964876020687,3.2524235537172412,6.633130507676609e-29,-1.420228639684556,0.6792734319535365,0.6724265249170617,-0.06852868281395785,ROBOT_VACUUMING
linreg_200,0.003854295085195171,36.91247243108234,37.64519693355329,5.377885276221898,4.717976297708997e-17,-1.1965876621647882,0.5380074667684183,0.3697367888611245,-0.28884340653524543,ROBOT_VACUUMING
ewma_200,0.007034397677138262,156.0587888804114,81.96944633006503,11.709920904295004,6.517409526372537e-05,-0.4558510004989587,0.33184453040122835,-0.5320165443862305,-0.6560230144839608,ROBOT_VACUUMING
