fv_id,ic_abs,half_life,mean_abs_res,res_to_spread,adf_p,z_ic,z_hl,z_res,score,product
ar1_dx,0.011184772840281666,0.1458773699169436,7.550193284637711,0.8877551732302686,0.0,1.0178288899734553,1.2871717318212126,0.7939230700027726,3.0989236917974408,PANEL_2X2
markov_20,0.011089166908436936,0.11759634721544557,7.554793961404742,0.8882725426781316,0.0,0.9891090828091943,1.2970850534917082,0.7938622327460251,3.0800563690469276,PANEL_2X2
ar2_dx,0.011115016593310422,0.14399253551545266,7.5506909703379925,0.8878155736801788,0.0,0.9968742700784228,1.2878247712916304,0.7939159675391578,3.078615008909211,PANEL_2X2
ar3_dx,0.011114874124005424,0.14468346350321976,7.55070263210221,0.8878166688861495,0.0,0.9968314726192337,1.2875852603125924,0.7939158387543462,3.0783325716861722,PANEL_2X2
ofi_lag1,0.011020204823158993,0.108902565066263,7.54751199904052,0.8874213562869633,0.0,0.9683930273028849,1.3001829393781417,0.7939623233973642,3.0625382900783906,PANEL_2X2
markov_10,0.011018609194762724,0.11512005656540149,7.550207526058642,0.8877373066805936,0.0,0.967913704116944,1.297964977516707,0.7939251709228681,3.059803852556519,PANEL_2X2
markov_50,0.01101036843607342,0.12342764818561909,7.561537347668302,0.8890345535425336,0.0,0.9654381987180909,1.2950206391214545,0.7937726282075401,3.054231466047085,PANEL_2X2
ar5_dx,0.010993847077029821,0.1487148232567293,7.554159463386038,0.8882022786831091,0.0,0.9604752195737185,1.2861906609505733,0.7938704950597797,3.0405363755840717,PANEL_2X2
mid_anchor,0.010936392585381219,0.11055718633266141,7.547351412641264,0.8874019126912691,0.0,0.9432160193438799,1.2995914753299207,0.7939646097616406,3.036772104435441,PANEL_2X2
lattice_2,0.01071972178670649,0.11511435596383124,7.557977180218022,0.8886891614161416,0.0,0.8781285981347989,1.2979670054194294,0.7938132427230641,2.9699088462772925,PANEL_2X2
lattice_1,0.01070394721625887,0.11216783778596993,7.548326415141514,0.8875105935593559,0.0,0.8733899526071297,1.2990165746150095,0.7939518300238678,2.966358357246007,PANEL_2X2
kalman_mle,0.010661498740728298,0.17192744292984954,7.549695520400976,0.8876950420499027,0.0,0.8606385259107737,1.2782545563084076,0.7939301408030944,2.9328232230222757,PANEL_2X2
lattice_5,0.010505600892262136,0.09142919447643302,7.6384823007300735,0.8983453570357036,0.0,0.8138071624286117,1.3064834332420132,0.7926777747232852,2.9129683703939104,PANEL_2X2
microprice_raw,0.01050688389224834,0.11992209112270825,7.564827873679635,0.8895719784024962,0.0,0.8141925727424335,1.2962603983553047,0.7937094326432811,2.904162403741019,PANEL_2X2
ewma_10,0.012662663840705855,9.58150278925323,20.34341852857507,2.390901393949542,2.4338158634290047e-30,1.4617840266789095,0.4053636542799138,0.617168735287596,2.4843164162464193,PANEL_2X2
