product,fv_id,family,fold,spread_p50,ic_spearman,ic_pvalue,half_life,adf_p,mean_abs_res,std_res,n_ok,res_to_spread
PEBBLES_L,mean_50,rolling_mean,A,13.0,0.010695880023784977,0.284851236006434,21.14063604925295,1.6748228591754706e-24,47.743842,60.09479100723842,10000,3.672603230769231
PEBBLES_L,mean_50,rolling_mean,B,14.0,0.006118007884824971,0.5407366334943877,22.59478255709822,5.588533912103501e-28,49.67289828982898,61.476829794075464,9999,3.548064163559213
PEBBLES_L,mean_100,rolling_mean,A,13.0,0.007213211749885829,0.4707616275911107,42.50336880704143,5.3144199838636846e-15,67.7625535,84.40569402696437,10000,5.212504115384615
PEBBLES_L,mean_100,rolling_mean,B,14.0,0.024102513202687272,0.01594466968592151,39.66530525036256,2.5366995610261442e-17,63.6075217521752,80.70465216505222,9999,4.543394410869658
PEBBLES_L,mean_200,rolling_mean,A,13.0,0.0067980727228025145,0.4966753450156825,89.25227644515857,5.333448623100894e-08,96.480866,121.4509144861608,10000,7.421605076923077
PEBBLES_L,mean_200,rolling_mean,B,14.0,0.020426273418655935,0.041103651230757106,71.863282219779,1.5242941331224566e-10,85.78441419141913,108.25461389040575,9999,6.127458156529938
PEBBLES_L,mean_500,rolling_mean,A,13.0,0.010381113380508806,0.2992656165898568,215.05074747130968,0.0013339400222330117,144.6982908,188.52777255226414,10000,11.130637753846154
PEBBLES_L,mean_500,rolling_mean,B,14.0,0.02095018783850315,0.03618148133957799,159.11719054453096,4.122986051871658e-05,127.22809430943096,159.75306785556592,9999,9.087721022102212
PEBBLES_L,mean_1000,rolling_mean,A,13.0,0.010360683995632662,0.30021768475379734,375.29877663708487,0.03152367170695515,190.9777923,248.67909076851063,10000,14.690599407692307
PEBBLES_L,mean_1000,rolling_mean,B,14.0,0.021161926747106163,0.03433976868987658,259.8279997799246,0.004721462385183476,170.45667506750675,205.19396098267254,9999,12.175476790536196
PEBBLES_L,mean_2000,rolling_mean,A,13.0,0.015081644506570591,0.1315387415253969,614.6217140442325,0.13602252966096867,284.3380920750001,324.34991807606167,10000,21.87216092884616
PEBBLES_L,mean_2000,rolling_mean,B,14.0,0.012793246049747659,0.20084316671068211,472.03130695054006,0.0584276541611852,256.5929178667867,284.9331699601094,9999,18.328065561913338
PEBBLES_L,mean_5000,rolling_mean,A,13.0,0.01641315219000489,0.1007516341128889,1280.9629480526914,0.4639565706091999,472.45559172000003,457.0074166720145,10000,36.342737824615384
