product,fv_id,family,fold,spread_p50,ic_spearman,ic_pvalue,half_life,adf_p,mean_abs_res,std_res,n_ok,res_to_spread
TRANSLATOR_VOID_BLUE,mean_50,rolling_mean,A,10.0,0.006871521697120672,0.4920358571312116,22.02038092070772,4.783262774072843e-25,36.142348999999996,44.91091237698383,10000,3.6142348999999996
TRANSLATOR_VOID_BLUE,mean_50,rolling_mean,B,10.0,0.008726158440204938,0.3829467199284256,21.17822516446783,6.028412202463047e-26,35.917309730973095,44.56612988122321,9999,3.5917309730973095
TRANSLATOR_VOID_BLUE,mean_100,rolling_mean,A,10.0,0.007685498437082155,0.4422109067925317,42.73403815564006,7.19731559074953e-15,50.576372,61.94892928937677,10000,5.0576372
TRANSLATOR_VOID_BLUE,mean_100,rolling_mean,B,10.0,0.01266993720262192,0.20521865034512884,40.980839597471025,2.797031980098841e-15,48.620650565056515,61.240933024045034,9999,4.862065056505651
TRANSLATOR_VOID_BLUE,mean_200,rolling_mean,A,10.0,0.009590175768109397,0.33759917855802773,82.2405445205769,1.4389176318330849e-08,69.38530475000002,85.35227797207145,10000,6.938530475000002
TRANSLATOR_VOID_BLUE,mean_200,rolling_mean,B,10.0,0.00727518386209198,0.46698053496920483,83.5834565163354,3.787510408829999e-08,67.07256500650065,85.41760816579685,9999,6.7072565006500655
TRANSLATOR_VOID_BLUE,mean_500,rolling_mean,A,10.0,0.005691114224567919,0.5693256783160756,209.3382079753312,0.0012098388684618799,106.87999310000001,135.4694748923989,10000,10.68799931
TRANSLATOR_VOID_BLUE,mean_500,rolling_mean,B,10.0,0.009232978582312151,0.3559259447866823,195.39940586860183,0.0010773874936271732,100.66173507350736,129.11067279348686,9999,10.066173507350737
TRANSLATOR_VOID_BLUE,mean_1000,rolling_mean,A,10.0,0.005058592714788073,0.6129975701651023,464.1267847100732,0.07208754943676454,163.39780645,201.42530501641153,10000,16.339780644999998
TRANSLATOR_VOID_BLUE,mean_1000,rolling_mean,B,10.0,0.01058124155177046,0.2900697660607464,316.67865104807976,0.017684659009443347,131.76539893989397,166.40449221849596,9999,13.176539893989396
TRANSLATOR_VOID_BLUE,mean_2000,rolling_mean,A,10.0,0.012907705382950312,0.19682057912244405,701.2080702836373,0.17875900357708407,214.21549932500002,255.64580377747478,10000,21.421549932500003
TRANSLATOR_VOID_BLUE,mean_2000,rolling_mean,B,10.0,0.01368143048762728,0.1713222110673538,483.75055698948916,0.08322522696636853,164.02546734673467,207.60028099794,9999,16.402546734673468
TRANSLATOR_VOID_BLUE,mean_5000,rolling_mean,A,10.0,0.01174280769184089,0.2403251555656552,1364.3584452465363,0.48698342276304274,294.49885814000004,347.64001861725217,10000,29.449885814000005
TRANSLATOR_VOID_BLUE,mean_5000,rolling_mean,B,10.0,0.013220943362167378,0.18619455218081696,1052.8154079388692,0.29932317138622744,286.4079456545654,336.0800456607047,9999,28.64079456545654
TRANSLATOR_VOID_BLUE,median_50,rolling_median,A,10.0,0.006261122386446482,0.53128863587478,23.62117503175604,1.2197334326052738e-27,36.9038,47.110328977412166,10000,3.6903799999999998
TRANSLATOR_VOID_BLUE,median_50,rolling_median,B,10.0,0.010076748636549426,0.3136829905381616,22.369769642503556,1.2968154434643133e-26,36.3480098009801,46.252042729349405,9999,3.63480098009801
