bin,mean_ret,vol,mean_mid
0,-0.451505016722408,13.595985740807343,9870.083333333334
1,-0.17166666666666666,11.723459196870653,9858.753333333334
2,0.23,14.970274895097377,9843.783333333333
3,-0.5033333333333333,14.641193166771325,9870.185
4,1.5266666666666666,14.293599225467428,9881.728333333333
5,0.5083333333333333,14.25798246956995,9935.898333333333
6,-1.305,14.765144993834742,9935.0
7,0.21333333333333335,15.009790190430978,9889.883333333333
8,-0.4683333333333333,14.763231599022513,9856.395
9,-0.35333333333333333,13.734467866678525,9868.95
10,-2.05,15.919713909800628,9794.345
11,1.6216666666666666,13.8396586323177,9682.918333333333
12,1.4566666666666668,14.540962399852885,9857.643333333333
13,0.8016666666666666,15.049744624625488,9967.628333333334
14,-0.495,15.340477257077643,9988.368333333334
15,-0.4766666666666667,14.515916378810223,9941.325
16,1.5633333333333332,14.315928480183233,10004.38
17,-0.07166666666666667,15.321330701687012,10139.323333333334
18,-1.0716666666666668,15.383362985534234,9998.203333333333
19,-0.7366666666666667,14.781824311932931,9892.713333333333
20,-0.765,13.975155032913944,9850.14
21,-0.4083333333333333,14.905637321791538,9811.245
22,-0.49,14.353803406790927,9723.456666666667
23,0.9416666666666667,14.324445177890958,9769.918333333333
24,0.20666666666666667,14.95155909216529,9827.218333333334
25,0.20166666666666666,15.770357567757896,9839.943333333333
26,0.6583333333333333,13.960554699364033,9903.015
27,-1.0033333333333334,15.141583384182653,9881.801666666666
28,0.08833333333333333,14.081096838770465,9834.503333333334
29,0.305,15.23070548701232,9834.578333333333
30,-0.24666666666666667,14.135600667924672,9824.598333333333
31,0.335,15.438634864789517,9863.783333333333
32,-0.27666666666666667,14.245287511190403,9870.998333333333
33,-0.4766666666666667,15.53955323052231,9798.268333333333
34,-0.49333333333333335,14.2954943748123,9754.411666666667
35,-0.565,14.078967745396673,9723.63
36,-0.24,15.074699173912114,9683.836666666666
37,-0.81,14.77627697371748,9571.873333333333
38,-0.11666666666666667,14.458904590669922,9568.233333333334
39,1.09,14.300942504665176,9576.975
40,0.4583333333333333,15.156566307368378,9726.088333333333
41,0.39666666666666667,14.676363344699567,9724.44
42,-0.415,14.598825089024565,9773.423333333334
43,0.09666666666666666,14.437525041362022,9750.8
44,0.5283333333333333,15.947867532001988,9746.725
45,-1.955,14.449501790950748,9710.941666666668
46,0.71,15.074815650270224,9601.33
47,-1.2633333333333334,14.793245845012926,9644.898333333333
48,-1.1133333333333333,14.26360134397651,9457.943333333333
49,0.8683333333333333,13.070499496161297,9420.39
50,0.28833333333333333,13.180799500553885,9486.213333333333
51,-0.7216666666666667,13.706736030052792,9531.1
52,0.765,13.768351390053935,9493.396666666667
53,-0.5133333333333333,15.531599752067292,9529.985
54,0.8666666666666667,14.41601982683551,9558.231666666667
55,0.49333333333333335,13.54856082974917,9577.058333333332
56,1.2,14.93066472612253,9701.118333333334
57,0.7883333333333333,15.386145569108644,9803.591666666667
58,-0.26,15.357416257747012,9851.546666666667
59,-0.145,15.105198832606451,9760.941666666668
60,-1.4066666666666667,15.026830704631,9711.12
61,0.043333333333333335,14.46775178438369,9613.288333333334
62,2.171666666666667,14.608652904626368,9741.596666666666
63,0.3566666666666667,14.058981902304303,9904.118333333334
64,-0.5866666666666667,14.788955323283291,9882.676666666666
65,0.335,14.209149920793008,9860.333333333334
66,-1.3,14.649243476990904,9800.983333333334
67,-2.0683333333333334,13.788033341766617,9653.105
68,0.4766666666666667,15.147417924787797,9554.235
69,0.24,14.792513699113538,9585.185
70,-0.2,14.075168485420578,9586.565
71,0.4816666666666667,14.93504880580111,9614.233333333334
72,0.085,14.87007078048798,9660.61
73,1.3716666666666666,14.157417565690436,9715.225
74,-1.2533333333333334,13.48587104894296,9719.806666666667
75,0.075,13.979686947753537,9717.75
76,1.86,14.696496977557993,9752.086666666666
77,-1.8233333333333333,14.53350835503625,9748.603333333333
78,-0.425,13.915363192382717,9587.271666666667
79,-0.71,13.715975842463303,9576.455
80,0.37333333333333335,15.395259082901287,9571.156666666666
81,-1.155,14.686187001014337,9535.575
82,-0.7366666666666667,14.336810524273469,9471.363333333333
83,-0.30333333333333334,13.85609227739026,9356.741666666667
84,0.6766666666666666,14.514683681135926,9374.446666666667
85,0.155,14.345537861012359,9466.586666666666
86,1.2833333333333334,13.885811996599449,9519.786666666667
87,1.2383333333333333,13.907988268659112,9641.88
88,-2.63,14.900722749636627,9614.198333333334
89,0.41,13.234136714645954,9461.423333333334
90,-0.19333333333333333,14.039931903267313,9444.235
91,-0.605,14.988339112942043,9425.046666666667
92,-0.9433333333333334,14.556892960533746,9339.825
93,0.05333333333333334,14.119017117707688,9288.691666666668
94,-0.08,13.806847217968862,9323.985
95,-1.4983333333333333,13.105023312032632,9234.895
96,1.63,14.624100464003615,9220.773333333333
97,0.6483333333333333,14.190550952777228,9338.89
98,-0.895,14.41779169607136,9313.171666666667
99,-0.79,14.289267904883198,9271.088333333333
