bin,mean_ret,vol,mean_mid
0,-0.0016722408026755853,5.049669124611271,9629.64
1,0.058333333333333334,5.102700828126227,9636.838333333333
2,-0.045,5.220919619400476,9624.993333333334
3,0.07333333333333333,5.467718173880719,9638.806666666667
4,0.42833333333333334,5.669908001432171,9649.915
5,0.33166666666666667,5.573842746744865,9699.61
6,-0.46,5.196641570479933,9699.816666666668
7,-0.2866666666666667,5.552831290433942,9648.273333333333
8,-0.25833333333333336,5.090889352909515,9626.508333333333
9,-0.22833333333333333,5.300378344123978,9606.228333333333
10,0.08166666666666667,5.183182596466829,9596.646666666667
11,-0.4066666666666667,5.269933226293054,9591.365
12,-0.055,5.099459772030286,9561.778333333334
13,0.2683333333333333,5.30953240282775,9561.306666666667
14,-0.5183333333333333,5.252694535999337,9550.243333333334
15,-0.14,5.453396352052109,9513.585
16,0.19333333333333333,5.349424582773192,9516.53
17,0.31,5.0767256979975794,9561.26
18,0.38166666666666665,5.024371761146152,9584.688333333334
19,0.07333333333333333,5.195311324140065,9619.393333333333
20,0.225,5.042979987784071,9607.2
21,-0.135,4.945956255123167,9619.713333333333
22,-0.115,5.241901701178309,9619.233333333334
23,-0.03333333333333333,5.865170327061301,9599.891666666666
24,0.175,5.120475815317444,9619.551666666666
25,0.11333333333333333,5.327924375344197,9630.966666666667
26,-0.06166666666666667,5.203102099750077,9637.291666666666
27,-0.30833333333333335,5.327479455306354,9617.255
28,0.02,5.206080828413371,9612.861666666666
29,0.34833333333333333,5.29208697055348,9621.91
30,-0.018333333333333333,4.85410875391887,9646.441666666668
31,-0.13833333333333334,5.290083221512111,9627.755
32,-0.3383333333333333,5.492442106190568,9606.84
33,-0.20333333333333334,5.091502747025228,9555.733333333334
34,-0.255,5.3494107761672165,9534.671666666667
35,-0.09666666666666666,5.047167710231773,9542.63
36,-0.575,5.328996372783257,9498.186666666666
37,-0.10333333333333333,5.358797557265504,9486.406666666666
38,0.22333333333333333,5.038658799443849,9482.941666666668
39,0.295,4.875418685390981,9505.645
40,-0.4583333333333333,5.04386417093134,9489.243333333334
41,0.11666666666666667,5.30662382407651,9482.925
42,0.03,5.37031042992045,9482.088333333333
43,-0.215,5.17466897459688,9473.383333333333
44,0.12666666666666668,5.516071582921608,9483.935
45,-0.16166666666666665,5.396768873111779,9471.845
46,0.08833333333333333,5.1900049189847435,9464.47
47,-0.19166666666666668,4.784915388293994,9460.846666666666
48,-0.051666666666666666,5.143086136316809,9434.095
49,-0.515,5.443286958235712,9414.59
50,0.30833333333333335,4.925610216909029,9409.538333333334
51,0.08666666666666667,5.376384216774019,9427.001666666667
52,0.33666666666666667,4.943999662665544,9457.025
53,0.215,5.0492168007527,9487.136666666667
54,0.4483333333333333,5.375980634404653,9499.336666666666
55,0.09833333333333333,5.543488501968813,9551.52
56,-0.12666666666666668,5.323698096903957,9530.7
57,-0.67,5.098143802808402,9490.258333333333
58,0.13666666666666666,5.165455318852259,9475.56
59,0.11666666666666667,5.073017568112376,9473.045
60,-0.48333333333333334,5.296688138798417,9477.905
61,-0.24,5.4251427550842815,9422.423333333334
62,0.355,5.134948945110973,9439.681666666667
63,-0.021666666666666667,5.350463102097979,9445.328333333333
64,-0.11166666666666666,5.6074213744338035,9433.193333333333
65,-0.07833333333333334,4.990428687380975,9437.933333333332
66,0.425,5.496749571596182,9453.501666666667
67,0.07833333333333334,5.284358558374622,9482.541666666666
68,-0.4083333333333333,5.366416430596631,9464.808333333332
69,0.23166666666666666,5.495558914386587,9456.496666666666
70,-0.03166666666666667,5.110304746708982,9465.585
71,0.11,4.8883418750763985,9451.365
72,-0.435,5.140169856517015,9432.818333333333
73,0.02,4.984551384865162,9431.161666666667
74,0.38333333333333336,5.044257858864006,9436.34
75,-0.125,5.447856348692265,9456.675
76,-0.2683333333333333,4.864604658534446,9444.726666666667
77,0.041666666666666664,5.0524768476999515,9430.948333333334
78,0.23333333333333334,5.179444407474862,9442.461666666666
79,-0.26166666666666666,5.269559571965879,9439.29
80,0.01,5.375053861439707,9420.57
81,-0.635,5.161694032416191,9387.843333333334
82,0.02666666666666667,5.163962682945958,9360.538333333334
83,-0.2916666666666667,5.065863579051527,9360.258333333333
84,-0.12,5.6849210864529445,9325.54
85,-0.15166666666666667,5.0109742998410765,9325.283333333333
86,-0.08833333333333333,5.100957076786631,9301.94
87,0.36333333333333334,5.346644828797455,9317.956666666667
88,0.315,5.404687207666049,9349.94
89,-0.21166666666666667,5.296022728869712,9343.816666666668
90,0.5666666666666667,5.2604941038153905,9380.44
91,0.215,5.0988169983446845,9432.505
92,-0.125,5.4918798372831485,9413.03
93,0.12166666666666667,5.173190849702634,9425.091666666667
94,-0.16666666666666666,5.022247050908261,9422.32
95,-0.013333333333333334,5.373490817657274,9408.633333333333
96,-0.42333333333333334,5.577138195981803,9391.161666666667
97,-0.38166666666666665,5.430943538152853,9355.75
98,-0.09166666666666666,4.673353327819798,9330.665
99,0.175,5.417691353211458,9336.826666666666
