bin,mean_ret,vol,mean_mid
0,-1.7207357859531773,31.89219631875458,11924.73
1,0.6716666666666666,30.217489739820255,11757.793333333333
2,1.6733333333333333,29.45868864491111,11892.648333333333
3,-0.895,30.757245795036994,11880.745
4,2.09,31.09194854321691,11932.983333333334
5,-2.901666666666667,29.354501980285594,11912.715
6,1.4283333333333332,30.987439961055543,11914.066666666668
7,0.5483333333333333,28.992707488503648,11951.861666666666
8,1.6316666666666666,30.49063945218104,12083.448333333334
9,2.756666666666667,30.12411542251245,12333.913333333334
10,-3.69,28.486262017783567,12237.221666666666
11,1.38,30.590956540676817,12096.785
12,-0.785,29.335470699089253,12144.16
13,0.46,30.613570558514354,12239.72
14,0.2816666666666667,31.808448908459784,12195.186666666666
15,0.8416666666666667,29.049503888064905,12330.74
16,-2.1,28.19696015305391,12141.646666666667
17,-1.0383333333333333,30.611018911795185,12069.53
18,0.555,28.024048589222502,12069.565
19,1.6016666666666666,31.48767605004107,12171.7
20,0.575,30.47953216948882,12285.731666666667
21,-0.5433333333333333,30.585995695161486,12227.228333333333
22,2.14,31.29018459795201,12361.065
23,-0.7066666666666667,31.581883098103834,12417.023333333333
24,1.4066666666666667,28.586364283788175,12341.236666666666
25,-0.57,29.5402355846166,12485.693333333333
26,0.016666666666666666,30.33075288863643,12382.79
27,1.4666666666666666,30.59155711594539,12569.061666666666
28,-0.6983333333333334,31.146941053854107,12607.228333333333
29,-0.45666666666666667,30.46210083881175,12507.913333333334
30,1.1233333333333333,30.50299818953416,12524.775
31,-2.9133333333333336,29.821192138434263,12424.615
32,1.2333333333333334,30.948045073452544,12417.846666666666
33,2.4566666666666666,30.475547337287413,12673.366666666667
34,-0.4266666666666667,32.385552885113306,12713.416666666666
35,2.078333333333333,31.888675984992044,12720.923333333334
36,3.2783333333333333,28.325361738453935,12914.74
37,-2.0483333333333333,29.049666221504598,12951.5
38,2.9466666666666668,30.84754000949963,13136.95
39,-2.6283333333333334,33.054698215775765,13203.586666666666
40,-2.216666666666667,29.89594085861203,12938.663333333334
41,-1.435,29.602832646030624,12630.313333333334
42,2.368333333333333,32.616477624010045,12711.283333333333
43,-1.2233333333333334,31.661226018568588,12826.645
44,1.8183333333333334,28.32059942388194,12891.408333333333
45,1.5283333333333333,29.776003737082057,12918.365
46,-2.4816666666666665,30.753369403276846,12854.265
47,0.7933333333333333,28.419850725736282,12825.621666666666
48,2.315,29.419863520506308,13026.2
49,0.7816666666666666,28.79476733671369,13222.946666666667
50,-0.675,29.340952836912546,13130.341666666667
51,0.8216666666666667,30.44514828456447,13228.145
52,0.22833333333333333,28.721189383814856,13165.245
53,-2.295,30.651572084274214,13113.94
54,1.0333333333333334,31.793421137834706,13002.295
55,0.295,30.882647794232437,13161.375
56,3.651666666666667,28.016141379835638,13326.563333333334
57,2.2516666666666665,30.165554852415188,13651.638333333334
58,1.15,30.93248392665726,13735.683333333332
59,1.3416666666666666,30.879972033637213,13971.325
60,2.17,28.788778123070752,14033.091666666667
61,-0.55,29.83192886712339,14182.193333333333
62,-0.6983333333333334,30.871074509321655,14108.578333333333
63,-0.73,30.263841466913085,14113.596666666666
64,-1.7716666666666667,31.06849209772353,13885.6
65,2.6633333333333336,29.285527642846997,13879.955
66,-0.15166666666666667,30.883254609466487,14202.728333333333
67,-0.895,32.17245246051995,13946.906666666666
68,0.48,29.185737800677575,13945.701666666666
69,1.1333333333333333,31.232361800452068,14073.175
70,0.7883333333333333,30.959505819011603,14075.165
71,0.7366666666666667,30.2462688302109,14321.726666666667
72,0.56,30.20129900415646,14349.005
73,0.6466666666666666,29.129944520741777,14349.26
74,-0.021666666666666667,31.390362854801086,14330.816666666668
75,2.6933333333333334,32.53977687619771,14541.83
76,-1.6766666666666667,31.34139540248336,14657.83
77,0.34,30.64877198323396,14528.413333333334
78,-0.22333333333333333,30.625804837785005,14535.636666666667
79,-0.325,30.775107350608405,14462.043333333333
80,1.3233333333333333,29.465678502072773,14560.826666666666
81,-2.245,31.781851665970084,14586.011666666667
82,-0.53,29.077553434090266,14319.555
83,2.2,30.130568706358023,14443.785
84,-0.255,29.914216399721468,14563.858333333334
85,-3.235,28.976330006902117,14340.035
86,0.23333333333333334,29.429165945533036,14223.213333333333
87,1.2216666666666667,30.30381330611482,14271.666666666666
88,-0.115,31.301708123329743,14365.563333333334
89,-1.505,30.103902707024204,14412.626666666667
90,-1.7716666666666667,28.756247491426674,14173.758333333333
91,-0.11833333333333333,28.95181379976986,14074.98
92,-2.118333333333333,31.614211336311165,13954.791666666666
93,-2.348333333333333,31.658231831513934,13610.286666666667
94,0.16,29.678168952524384,13602.458333333334
95,0.05,31.662716118066133,13580.746666666666
96,1.3333333333333333,31.093970566238983,13721.765
97,1.6533333333333333,29.569794238828333,13843.905
98,2.185,27.864218223209424,13933.346666666666
99,-1.6366666666666667,32.595570654767215,13972.383333333333
