bin,mean_ret,vol,mean_mid
0,0.03511705685618729,6.575805069986981,9913.988333333333
1,0.49,6.9900717935461705,9951.308333333332
2,0.10666666666666667,6.4219228063452904,9989.19
3,-0.23333333333333334,6.652172091430154,9975.713333333333
4,-0.6566666666666666,6.857273234281067,9923.833333333334
5,-0.055,6.181979015533373,9889.918333333333
6,0.47,6.335051401068553,9900.696666666667
7,-1.0483333333333333,6.244341697328783,9888.268333333333
8,0.345,6.666328935146533,9847.236666666666
9,0.48,6.744471289625942,9898.965
10,-0.3016666666666667,6.74994095518996,9906.213333333333
11,0.5383333333333333,6.310343254969629,9906.448333333334
12,-0.15166666666666667,7.066774007409242,9929.985
13,0.5433333333333333,6.676579308280158,9955.573333333334
14,-0.4716666666666667,6.696229949806918,9949.478333333333
15,0.8116666666666666,6.299681248682791,9966.906666666666
16,0.4683333333333333,6.170500856897449,10027.441666666668
17,-0.3983333333333333,6.307252598399899,10028.785
18,-0.31833333333333336,6.234103306464731,10024.916666666666
19,-0.42833333333333334,7.020564434013076,9968.468333333334
20,0.43333333333333335,6.457001247166408,9945.218333333334
21,-0.18166666666666667,6.192521427306305,9967.386666666667
22,0.6583333333333333,6.383698188675789,10015.153333333334
23,-0.3466666666666667,6.800168861435404,10019.891666666666
24,-0.5733333333333334,6.428117235463673,9966.875
25,-0.045,6.815446380432356,9940.601666666667
26,-0.04666666666666667,6.783524864516528,9950.026666666667
27,-0.30833333333333335,6.577357828864006,9924.041666666666
28,-0.62,6.468389822021559,9878.321666666667
29,0.3883333333333333,6.281578196415383,9856.838333333333
30,-0.13833333333333334,6.644460857675828,9871.316666666668
31,-0.51,6.421111188596652,9835.958333333334
32,0.33666666666666667,6.37629825895711,9841.64
33,-0.6983333333333334,6.503137695644871,9792.37
34,0.29833333333333334,6.261591035555104,9785.58
35,-0.008333333333333333,6.679156708498299,9804.118333333334
36,0.41333333333333333,6.382654868164916,9820.773333333333
37,-0.056666666666666664,6.40470058009149,9862.675
38,0.11833333333333333,6.5221642094839805,9864.853333333333
39,-0.07333333333333333,6.461329958944212,9845.256666666666
40,-0.056666666666666664,6.492093639314487,9849.933333333332
41,0.43166666666666664,6.210183988643026,9869.043333333333
42,-0.10666666666666667,6.707228334315975,9856.616666666667
43,0.19833333333333333,6.167790204677737,9884.515
44,-0.115,6.971941496270946,9913.608333333334
45,0.6316666666666667,6.885846364541966,9914.681666666667
46,0.27666666666666667,6.398300533836559,9956.92
47,0.165,6.3642454699153275,9972.701666666666
48,0.195,7.138932426300937,10006.625
49,-0.5133333333333333,6.678334828069664,9989.37
50,-0.5483333333333333,6.064880306540633,9926.278333333334
51,-0.22,6.3087983368347995,9890.128333333334
52,-0.11333333333333333,6.736102171416946,9863.741666666667
53,0.04666666666666667,6.281135600909462,9872.746666666666
54,-0.23,6.681009376406039,9871.28
55,-0.10166666666666667,6.062563771803105,9844.258333333333
56,-0.37,6.6445667698149,9840.533333333333
57,-0.205,6.206357324345593,9802.518333333333
58,-0.24,6.525283986439129,9749.751666666667
59,0.16666666666666666,6.764224864358632,9756.978333333333
60,-0.25833333333333336,5.880279714488442,9761.105
61,-0.73,6.543558705713357,9688.436666666666
62,-0.47833333333333333,6.6224279835177144,9638.426666666666
63,0.3983333333333333,6.509100695315862,9633.16
64,-0.115,6.741719186674362,9648.436666666666
65,0.185,7.140604721307096,9677.235
66,-0.29333333333333333,6.412046216132175,9645.443333333333
67,0.245,6.733891344693682,9663.015
68,0.135,6.6879271501129125,9676.31
69,-0.023333333333333334,6.714143377468158,9683.385
70,-0.06166666666666667,6.811879542281316,9703.813333333334
71,-0.1,6.5195871588934216,9666.533333333333
72,0.7683333333333333,7.164374228255891,9703.29
73,-0.023333333333333334,7.02285725106134,9755.02
74,-0.028333333333333332,6.728243561805623,9731.04
75,-0.07666666666666666,7.068758498580904,9733.798333333334
76,0.19666666666666666,6.5631475101271235,9726.903333333334
77,-0.15666666666666668,6.745650566161729,9732.2
78,0.3466666666666667,6.867218105164703,9751.493333333334
79,0.4266666666666667,6.930347847922177,9782.663333333334
80,-0.056666666666666664,6.970083387616198,9805.141666666666
81,-0.10166666666666667,6.439232065045797,9803.535
82,0.6716666666666666,6.247383175701305,9834.145
83,0.175,6.504323877005968,9890.966666666667
84,-0.355,6.196730851355988,9863.568333333333
85,-0.26166666666666666,6.878838950475401,9824.393333333333
86,-0.023333333333333334,6.193463127140288,9820.58
87,-0.23166666666666666,7.147548909025524,9809.513333333334
88,-0.19833333333333333,6.313691966118741,9777.07
89,-0.11833333333333333,6.061294818089192,9766.43
90,-0.23,6.932577835949987,9757.23
91,0.03,6.8604654814431925,9750.078333333333
92,0.16,6.810458217853166,9771.831666666667
93,0.5116666666666667,6.45804809310044,9798.981666666667
94,-0.21833333333333332,6.425921889450568,9778.121666666666
95,0.3516666666666667,6.811398367046538,9814.48
96,-0.20833333333333334,7.0144926816431274,9811.51
97,0.105,5.922419989195979,9797.513333333334
98,-0.435,6.632236692485464,9799.228333333333
99,0.3933333333333333,6.4128024821033165,9796.676666666666
