bin,mean_ret,vol,mean_mid
0,-0.5117056856187291,11.083758150188967,10928.643333333333
1,-0.14,11.296493669752989,10894.798333333334
2,0.21333333333333335,11.61115348157961,10918.553333333333
3,0.016666666666666666,11.251817640850987,10935.381666666666
4,0.006666666666666667,11.268312730611969,10904.971666666666
5,-0.041666666666666664,10.581619257431871,10928.833333333334
6,-0.5933333333333334,10.098575459435951,10907.263333333334
7,-0.71,10.741531625994533,10822.97
8,0.26166666666666666,10.935078892728187,10824.058333333332
9,0.63,11.092033659448623,10832.681666666667
10,0.49166666666666664,11.231708156640378,10922.311666666666
11,0.52,10.052767135983057,10929.203333333333
12,1.1866666666666668,11.137337646631376,11029.683333333332
13,-0.41333333333333333,11.025168328774626,11063.65
14,0.035,12.204415904029506,11048.201666666666
15,0.43333333333333335,11.4632853898283,11089.188333333334
16,-0.19166666666666668,11.281326383547697,11092.603333333333
17,-0.2833333333333333,11.181299585631104,11048.963333333333
18,0.005,11.402963074992048,11018.283333333333
19,-0.705,11.428217512735507,11001.601666666667
20,0.2633333333333333,11.149515439576136,11008.548333333334
21,-0.6283333333333333,11.287117759342571,11004.506666666666
22,0.7016666666666667,10.584751000126134,10961.956666666667
23,0.07166666666666667,11.394449327361176,10987.485
24,-0.35333333333333333,10.976570771811392,10997.273333333333
25,0.5816666666666667,10.798511783792458,11009.446666666667
26,-0.12833333333333333,11.226284429671072,11013.768333333333
27,-0.20666666666666667,10.962185941877799,11037.271666666667
28,0.115,11.299255976334418,11047.496666666666
29,0.24166666666666667,10.318138259688245,11049.26
30,-0.6316666666666667,11.319700346830249,11035.453333333333
31,0.24166666666666667,11.712801955740716,11026.39
32,-0.3933333333333333,10.24941252361094,10971.033333333333
33,0.49833333333333335,10.777120129383643,11000.231666666667
34,-0.4633333333333333,11.18334533724125,10978.468333333334
35,0.19166666666666668,10.177887561092573,10957.776666666667
36,-0.42833333333333334,11.589221893749565,10958.605
37,0.15166666666666667,10.703725036378856,10939.183333333332
38,-0.12833333333333333,10.728452647497095,10985.985
39,1.15,10.628926581153834,11052.383333333333
40,-0.24333333333333335,10.675705653157781,11034.405
41,-0.7666666666666667,11.46824416827759,11016.978333333333
42,-0.39666666666666667,11.558097635802847,10975.513333333334
43,0.18166666666666667,11.168045847374213,10925.088333333333
44,0.021666666666666667,11.392086258449567,10954.793333333333
45,-0.23666666666666666,11.984479465085347,10931.026666666667
46,0.29,10.033350740919055,10944.036666666667
47,-0.8283333333333334,11.026861269361046,10897.665
48,-0.305,11.118071477460756,10850.256666666666
49,-0.38,11.277612712581652,10847.758333333333
50,0.3416666666666667,11.088384528885335,10815.358333333334
51,0.3883333333333333,11.437339712006828,10877.303333333333
52,0.63,11.635694993996314,10902.9
53,0.25166666666666665,11.931976818261393,10933.251666666667
54,0.9316666666666666,11.038598919666073,10983.546666666667
55,1.0183333333333333,11.291093534266468,11089.985
56,0.11833333333333333,11.155940746317183,11154.41
57,0.9566666666666667,11.723391799011608,11215.158333333333
58,-1.045,11.322225235391517,11202.943333333333
59,0.775,11.539964367014884,11210.37
60,-0.011666666666666667,11.109249086825477,11264.973333333333
61,-0.18333333333333332,10.605800247278502,11207.131666666666
62,-0.07166666666666667,10.8512609144591,11218.841666666667
63,-0.5383333333333333,10.825432888015706,11182.428333333333
64,0.5883333333333334,10.637679790567319,11164.786666666667
65,0.6833333333333333,11.856572717734473,11246.45
66,0.15166666666666667,11.14923834203847,11289.763333333334
67,-0.36666666666666664,11.466494256047433,11292.39
68,1.1133333333333333,10.943782564159168,11305.316666666668
69,0.13333333333333333,11.297388733517566,11376.946666666667
70,-0.5766666666666667,11.340096185388745,11343.586666666666
71,0.056666666666666664,11.190287335799201,11326.696666666667
72,-0.11666666666666667,12.34528557013768,11323.465
73,-1.2216666666666667,11.321910147446188,11246.791666666666
74,-0.12333333333333334,10.895357648244783,11177.003333333334
75,1.3766666666666667,11.506568818525952,11293.403333333334
76,0.37833333333333335,12.525733934219522,11357.141666666666
77,-1.0666666666666667,12.210550658350998,11285.405
78,0.6166666666666667,12.096451380835564,11258.75
79,-0.8966666666666666,10.813066025808029,11301.416666666666
80,0.5266666666666666,11.428165445090336,11267.041666666666
81,-0.31666666666666665,12.215034963221813,11236.183333333332
82,0.9516666666666667,11.292337527945177,11289.561666666666
83,0.041666666666666664,11.596725573871034,11337.941666666668
84,0.4033333333333333,10.794476580070063,11364.863333333333
85,-0.4533333333333333,11.782923229047519,11344.82
86,-0.24166666666666667,11.67060870652534,11340.893333333333
87,-0.03166666666666667,11.452745602182766,11317.678333333333
88,0.17666666666666667,10.745713412552213,11319.895
89,-0.006666666666666667,10.846756626750475,11337.381666666666
90,-0.49333333333333335,10.788555602838622,11324.843333333334
91,0.9366666666666666,11.285930606485385,11301.85
92,-0.16333333333333333,10.89022400220873,11345.1
93,-0.041666666666666664,11.06551320532459,11392.598333333333
94,0.9866666666666667,11.02079922726028,11397.103333333333
95,-0.26,11.720935732617965,11439.725
96,-1.0183333333333333,10.885178958508273,11388.528333333334
97,-0.01,11.184148780595166,11327.875
98,0.0016666666666666668,11.233944197371393,11332.356666666667
99,1.43,11.552776961336816,11383.245
